Time, r_SP, r_MV, w_output, w_y, r_u, w_output
462.2431,1,0.7692,0.2308,0.7692,0.2308,1
462.273,1,0.7692,0.2308,0.7692,0.2308,1
462.2843,1,0.7692,0.2308,0.7692,0.2308,1
462.3126,1,0.7692,0.2308,0.7692,0.2308,1
462.4541,1,0.7692,0.2308,0.7692,0.2308,1
462.4828,1,0.7692,0.2308,0.7692,0.2308,1
462.5054,1,0.7692,0.2308,0.7692,0.2308,1
462.5098,1,0.7692,0.2308,0.7692,0.2308,1
462.5399,1,0.7692,0.2308,0.7692,0.2308,1
462.5768,1,0.7692,0.2308,0.7692,0.2308,1
462.5872,1,0.7692,0.2308,0.7692,0.2308,1
462.6188,1,0.7692,0.2308,0.7692,0.2308,1
462.6444,1,0.7692,0.2308,0.7692,0.2308,1
462.7164,1,0.7692,0.2308,0.7692,0.2308,1
462.7266,1,0.7692,0.2308,0.7692,0.2308,1
462.7542,1,0.7692,0.2308,0.7692,0.2308,1
462.8504,1,0.7692,0.2308,0.7692,0.2308,1
462.9254,1,0.7692,0.2308,0.7692,0.2308,1
463.2045,1,0.7692,0.2308,0.7692,0.2308,1
463.2148,1,0.7692,0.2308,0.7692,0.2308,1
463.2301,1,0.7692,0.2308,0.7692,0.2308,1
463.2392,1,0.7692,0.2308,0.7692,0.2308,1
463.2415,1,0.7692,0.2308,0.7692,0.2308,1
463.2784,1,0.7692,0.2308,0.7692,0.2308,1
463.3027,1,0.7692,0.2308,0.7692,0.2308,1
463.4758,1,0.7692,0.2308,0.7692,0.2308,1
463.4985,1,0.7692,0.2308,0.7692,0.2308,1
463.5829,1,0.7692,0.2308,0.7692,0.2308,1
463.8112,1,0.7692,0.2308,0.7692,0.2308,1
463.8907,1,0.7692,0.2308,0.7692,0.2308,1
463.9625,1,0.7692,0.2308,0.7692,0.2308,1
463.9853,1,0.7692,0.2308,0.7692,0.2308,1
464.0833,1,0.7692,0.2308,0.7692,0.2308,1
464.1047,1,0.7692,0.2308,0.7692,0.2308,1
464.1266,1,0.7692,0.2308,0.7692,0.2308,1
464.171,1,0.7692,0.2308,0.7692,0.2308,1
464.1945,1,0.7692,0.2308,0.7692,0.2308,1
464.3052,1,0.7692,0.2308,0.7692,0.2308,1
464.3157,1,0.7692,0.2308,0.7692,0.2308,1
464.3412,1,0.7692,0.2308,0.7692,0.2308,1
464.4345,1,0.7692,0.2308,0.7692,0.2308,1
464.5207,1,0.7692,0.2308,0.7692,0.2308,1
464.6056,1,0.7692,0.2308,0.7692,0.2308,1
464.6186,1,0.7692,0.2308,0.7692,0.2308,1
464.6903,1,0.7692,0.2308,0.7692,0.2308,1
464.696,1,0.7692,0.2308,0.7692,0.2308,1
464.7014,1,0.7692,0.2308,0.7692,0.2308,1
464.7152,1,0.7692,0.2308,0.7692,0.2308,1
464.7286,1,0.7692,0.2308,0.7692,0.2308,1
464.8117,1,0.7692,0.2308,0.7692,0.2308,1
464.8235,1,0.7692,0.2308,0.7692,0.2308,1
464.8522,1,0.7692,0.2308,0.7692,0.2308,1
464.9427,1,0.7692,0.2308,0.7692,0.2308,1
464.9427,1,0.7692,0.2308,0.7692,0.2308,1
464.9882,1,0.7692,0.2308,0.7692,0.2308,1
464.9945,1,0.7692,0.2308,0.7692,0.2308,1
465.0309,1,0.7692,0.2308,0.7692,0.2308,1
465.0487,1,0.7692,0.2308,0.7692,0.2308,1
465.058,1,0.7692,0.2308,0.7692,0.2308,1
465.0695,1,0.7692,0.2308,0.7692,0.2308,1
465.097,1,0.7692,0.2308,0.7692,0.2308,1
465.1925,1,0.7692,0.2308,0.7692,0.2308,1
465.2037,1,0.7692,0.2308,0.7692,0.2308,1
465.2343,1,0.7692,0.2308,0.7692,0.2308,1
465.3924,1,0.7692,0.2308,0.7692,0.2308,1
465.3855,1,0.7692,0.2308,0.7692,0.2308,1
465.5247,1,0.7692,0.2308,0.7692,0.2308,1
465.5342,1,0.7692,0.2308,0.7692,0.2308,1
465.5702,1,0.7692,0.2308,0.7692,0.2308,1
465.5805,1,0.7692,0.2308,0.7692,0.2308,1
465.6042,1,0.7692,0.2308,0.7692,0.2308,1
465.6168,1,0.7692,0.2308,0.7692,0.2308,1
465.6439,1,0.7692,0.2308,0.7692,0.2308,1
465.7243,1,0.7692,0.2308,0.7692,0.2308,1
465.7363,1,0.7692,0.2308,0.7692,0.2308,1
465.767,1,0.7692,0.2308,0.7692,0.2308,1
465.9366,1,0.7692,0.2308,0.7692,0.2308,1
465.9375,1,0.7692,0.2308,0.7692,0.2308,1
465.9613,1,0.7692,0.2308,0.7692,0.2308,1
465.9697,1,0.7692,0.2308,0.7692,0.2308,1
465.9723,1,0.7692,0.2308,0.7692,0.2308,1
465.9736,1,0.7692,0.2308,0.7692,0.2308,1
466.0188,1,0.7692,0.2308,0.7692,0.2308,1
466.0387,1,0.7692,0.2308,0.7692,0.2308,1
466.0432,1,0.7692,0.2308,0.7692,0.2308,1
466.1239,1,0.7692,0.2308,0.7692,0.2308,1
466.1365,1,0.7692,0.2308,0.7692,0.2308,1
466.1623,1,0.7692,0.2308,0.7692,0.2308,1
466.287,1,0.7692,0.2308,0.7692,0.2308,1
466.8225,1,0.7692,0.2308,0.7692,0.2308,1
466.8326,1,0.7692,0.2308,0.7692,0.2308,1
466.8551,1,0.7692,0.2308,0.7692,0.2308,1
466.9884,1,0.7692,0.2308,0.7692,0.2308,1
467.0306,1,0.7692,0.2308,0.7692,0.2308,1
467.0993,1,0.7692,0.2308,0.7692,0.2308,1
467.1108,1,0.7692,0.2308,0.7692,0.2308,1
467.1774,1,0.7692,0.2308,0.7692,0.2308,1
467.2674,1,0.7692,0.2308,0.7692,0.2308,1
467.2781,1,0.7692,0.2308,0.7692,0.2308,1
467.3464,1,0.7692,0.2308,0.7692,0.2308,1
467.5845,1,0.7692,0.2308,0.7692,0.2308,1
467.6016,1,0.7692,0.2308,0.7692,0.2308,1
467.6082,1,0.7692,0.2308,0.7692,0.2308,1
467.6349,1,0.7692,0.2308,0.7692,0.2308,1
467.6848,1,0.7692,0.2308,0.7692,0.2308,1
467.6935,1,0.7692,0.2308,0.7692,0.2308,1
467.707,1,0.7692,0.2308,0.7692,0.2308,1
467.7105,1,0.7692,0.2308,0.7692,0.2308,1
467.7696,1,0.7692,0.2308,0.7692,0.2308,1
467.8734,1,0.7692,0.2308,0.7692,0.2308,1
467.8972,1,0.7692,0.2308,0.7692,0.2308,1
467.9502,1,0.7692,0.2308,0.7692,0.2308,1
468.2615,1,0.7692,0.2308,0.7692,0.2308,1
468.3073,1,0.7692,0.2308,0.7692,0.2308,1
468.3588,1,0.7692,0.2308,0.7692,0.2308,1
468.3684,1,0.7692,0.2308,0.7692,0.2308,1
468.4014,1,0.7692,0.2308,0.7692,0.2308,1
468.4106,1,0.7692,0.2308,0.7692,0.2308,1
468.4713,1,0.7692,0.2308,0.7692,0.2308,1
468.5338,1,0.7692,0.2308,0.7692,0.2308,1
468.5373,1,0.7692,0.2308,0.7692,0.2308,1
468.6595,1,0.7692,0.2308,0.7692,0.2308,1
468.6712,1,0.7692,0.2308,0.7692,0.2308,1
468.8231,1,0.7692,0.2308,0.7692,0.2308,1
468.9829,1,0.7692,0.2308,0.7692,0.2308,1
469.1687,1,0.7692,0.2308,0.7692,0.2308,1
469.1746,1,0.7692,0.2308,0.7692,0.2308,1
469.1844,1,0.7692,0.2308,0.7692,0.2308,1
469.2981,1,0.7692,0.2308,0.7692,0.2308,1
470.8364,1,0.7692,0.2308,0.7692,0.2308,1
470.8728,1,0.7692,0.2308,0.7692,0.2308,1
470.8874,1,0.7692,0.2308,0.7692,0.2308,1
470.9155,1,0.7692,0.2308,0.7692,0.2308,1
471.0019,1,0.7692,0.2308,0.7692,0.2308,1
471.0142,1,0.7692,0.2308,0.7692,0.2308,1
471.0397,1,0.7692,0.2308,0.7692,0.2308,1
471.1333,1,0.7692,0.2308,0.7692,0.2308,1
471.1852,1,0.7692,0.2308,0.7692,0.2308,1
471.1909,1,0.7692,0.2308,0.7692,0.2308,1
471.1906,1,0.7692,0.2308,0.7692,0.2308,1
471.1955,1,0.7692,0.2308,0.7692,0.2308,1
471.2184,1,0.7692,0.2308,0.7692,0.2308,1
471.2299,1,0.7692,0.2308,0.7692,0.2308,1
471.256,1,0.7692,0.2308,0.7692,0.2308,1
471.3364,1,0.7692,0.2308,0.7692,0.2308,1
471.3612,1,0.7692,0.2308,0.7692,0.2308,1
471.3721,1,0.7692,0.2308,0.7692,0.2308,1
471.399,1,0.7692,0.2308,0.7692,0.2308,1
471.4892,1,0.7692,0.2308,0.7692,0.2308,1
471.5124,1,0.7692,0.2308,0.7692,0.2308,1
471.5639,1,0.7692,0.2308,0.7692,0.2308,1
471.5696,1,0.7692,0.2308,0.7692,0.2308,1
471.5834,1,0.7692,0.2308,0.7692,0.2308,1
471.6194,1,0.7692,0.2308,0.7692,0.2308,1
471.624,1,0.7692,0.2308,0.7692,0.2308,1
471.6606,1,0.7692,0.2308,0.7692,0.2308,1
471.6846,1,0.7692,0.2308,0.7692,0.2308,1
471.7624,1,0.7692,0.2308,0.7692,0.2308,1
471.7733,1,0.7692,0.2308,0.7692,0.2308,1
471.8009,1,0.7692,0.2308,0.7692,0.2308,1
471.9008,1,0.7692,0.2308,0.7692,0.2308,1
471.9061,1,0.7692,0.2308,0.7692,0.2308,1
471.9097,1,0.7692,0.2308,0.7692,0.2308,1
471.9116,1,0.7692,0.2308,0.7692,0.2308,1
471.9156,1,0.7692,0.2308,0.7692,0.2308,1
471.9311,1,0.7692,0.2308,0.7692,0.2308,1
471.9563,1,0.7692,0.2308,0.7692,0.2308,1
471.9674,1,0.7692,0.2308,0.7692,0.2308,1
472.0027,1,0.7692,0.2308,0.7692,0.2308,1
472.0647,1,0.7692,0.2308,0.7692,0.2308,1
472.1007,1,0.7692,0.2308,0.7692,0.2308,1
472.1043,1,0.7692,0.2308,0.7692,0.2308,1
472.2445,1,0.7692,0.2308,0.7692,0.2308,1
472.2603,1,0.7692,0.2308,0.7692,0.2308,1
472.288,1,0.7692,0.2308,0.7692,0.2308,1
472.2979,1,0.7692,0.2308,0.7692,0.2308,1
472.3047,1,0.7692,0.2308,0.7692,0.2308,1
472.3175,1,0.7692,0.2308,0.7692,0.2308,1
472.3243,1,0.7692,0.2308,0.7692,0.2308,1
472.3439,1,0.7692,0.2308,0.7692,0.2308,1
472.4143,1,0.7692,0.2308,0.7692,0.2308,1
472.4451,1,0.7692,0.2308,0.7692,0.2308,1
472.4565,1,0.7692,0.2308,0.7692,0.2308,1
472.4832,1,0.7692,0.2308,0.7692,0.2308,1
472.5868,1,0.7692,0.2308,0.7692,0.2308,1
472.6008,1,0.7692,0.2308,0.7692,0.2308,1
472.6634,1,0.7692,0.2308,0.7692,0.2308,1
472.6685,1,0.7692,0.2308,0.7692,0.2308,1
472.7141,1,0.7692,0.2308,0.7692,0.2308,1
472.7338,1,0.7692,0.2308,0.7692,0.2308,1
472.7382,1,0.7692,0.2308,0.7692,0.2308,1
472.7764,1,0.7692,0.2308,0.7692,0.2308,1
472.8083,1,0.7692,0.2308,0.7692,0.2308,1
472.8866,1,0.7692,0.2308,0.7692,0.2308,1
472.8982,1,0.7692,0.2308,0.7692,0.2308,1
472.9253,1,0.7692,0.2308,0.7692,0.2308,1
473.0505,1,0.7692,0.2308,0.7692,0.2308,1
473.0557,1,0.7692,0.2308,0.7692,0.2308,1
473.0594,1,0.7692,0.2308,0.7692,0.2308,1
473.0823,1,0.7692,0.2308,0.7692,0.2308,1
473.0869,1,0.7692,0.2308,0.7692,0.2308,1
473.0871,1,0.7692,0.2308,0.7692,0.2308,1
473.1334,1,0.7692,0.2308,0.7692,0.2308,1
473.1491,1,0.7692,0.2308,0.7692,0.2308,1
473.1731,1,0.7692,0.2308,0.7692,0.2308,1
473.2213,1,0.7692,0.2308,0.7692,0.2308,1
473.2318,1,0.7692,0.2308,0.7692,0.2308,1
473.2619,1,0.7692,0.2308,0.7692,0.2308,1
473.3501,1,0.7692,0.2308,0.7692,0.2308,1
473.3638,1,0.7692,0.2308,0.7692,0.2308,1
473.3695,1,0.7692,0.2308,0.7692,0.2308,1
473.3725,1,0.7692,0.2308,0.7692,0.2308,1
473.383,1,0.7692,0.2308,0.7692,0.2308,1
473.4028,1,0.7692,0.2308,0.7692,0.2308,1
473.4249,1,0.7692,0.2308,0.7692,0.2308,1
473.4402,1,0.7692,0.2308,0.7692,0.2308,1
473.4751,1,0.7692,0.2308,0.7692,0.2308,1
473.5666,1,0.7692,0.2308,0.7692,0.2308,1
473.5775,1,0.7692,0.2308,0.7692,0.2308,1
473.6062,1,0.7692,0.2308,0.7692,0.2308,1
473.7109,1,0.7692,0.2308,0.7692,0.2308,1
473.7163,1,0.7692,0.2308,0.7692,0.2308,1
473.773,1,0.7692,0.2308,0.7692,0.2308,1
473.7829,1,0.7692,0.2308,0.7692,0.2308,1
473.8002,1,0.7692,0.2308,0.7692,0.2308,1
473.8106,1,0.7692,0.2308,0.7692,0.2308,1
473.8109,1,0.7692,0.2308,0.7692,0.2308,1
474.5914,1,0.7692,0.2308,0.7692,0.2308,1
474.6175,1,0.7692,0.2308,0.7692,0.2308,1
475.4191,1,0.7692,0.2308,0.7692,0.2308,1
475.4313,1,0.7692,0.2308,0.7692,0.2308,1
475.459,1,0.7692,0.2308,0.7692,0.2308,1
475.542,1,0.7692,0.2308,0.7692,0.2308,1
475.593,1,0.7692,0.2308,0.7692,0.2308,1
475.6046,1,0.7692,0.2308,0.7692,0.2308,1
475.6149,1,0.7692,0.2308,0.7692,0.2308,1
475.6266,1,0.7692,0.2308,0.7692,0.2308,1
475.6334,1,0.7692,0.2308,0.7692,0.2308,1
475.6879,1,0.7692,0.2308,0.7692,0.2308,1
475.7017,1,0.7692,0.2308,0.7692,0.2308,1
475.7059,1,0.7692,0.2308,0.7692,0.2308,1
475.7784,1,0.7692,0.2308,0.7692,0.2308,1
475.7896,1,0.7692,0.2308,0.7692,0.2308,1
475.8269,1,0.7692,0.2308,0.7692,0.2308,1
475.9288,1,0.7692,0.2308,0.7692,0.2308,1
475.9498,1,0.7692,0.2308,0.7692,0.2308,1
475.954,1,0.7692,0.2308,0.7692,0.2308,1
475.9588,1,0.7692,0.2308,0.7692,0.2308,1
475.9868,1,0.7692,0.2308,0.7692,0.2308,1
476.0338,1,0.7692,0.2308,0.7692,0.2308,1
476.0443,1,0.7692,0.2308,0.7692,0.2308,1
476.061,1,0.7692,0.2308,0.7692,0.2308,1
476.0713,1,0.7692,0.2308,0.7692,0.2308,1
476.1482,1,0.7692,0.2308,0.7692,0.2308,1
476.1588,1,0.7692,0.2308,0.7692,0.2308,1
476.2123,1,0.7692,0.2308,0.7692,0.2308,1
476.298,1,0.7692,0.2308,0.7692,0.2308,1
476.341,1,0.7692,0.2308,0.7692,0.2308,1
476.3673,1,0.7692,0.2308,0.7692,0.2308,1
476.3725,1,0.7692,0.2308,0.7692,0.2308,1
476.4119,1,0.7692,0.2308,0.7692,0.2308,1
476.4371,1,0.7692,0.2308,0.7692,0.2308,1
476.4485,1,0.7692,0.2308,0.7692,0.2308,1
476.4843,1,0.7692,0.2308,0.7692,0.2308,1
476.5098,1,0.7692,0.2308,0.7692,0.2308,1
476.5911,1,0.7692,0.2308,0.7692,0.2308,1
476.6025,1,0.7692,0.2308,0.7692,0.2308,1
476.6295,1,0.7692,0.2308,0.7692,0.2308,1
476.7256,1,0.7692,0.2308,0.7692,0.2308,1
476.7701,1,0.7692,0.2308,0.7692,0.2308,1
476.7813,1,0.7692,0.2308,0.7692,0.2308,1
476.7928,1,0.7692,0.2308,0.7692,0.2308,1
476.8551,1,0.7692,0.2308,0.7692,0.2308,1
476.867,1,0.7692,0.2308,0.7692,0.2308,1
476.8666,1,0.7692,0.2308,0.7692,0.2308,1
476.9032,1,0.7692,0.2308,0.7692,0.2308,1
476.9311,1,0.7692,0.2308,0.7692,0.2308,1
477.0677,1,0.7692,0.2308,0.7692,0.2308,1
477.0803,1,0.7692,0.2308,0.7692,0.2308,1
477.1079,1,0.7692,0.2308,0.7692,0.2308,1
477.2159,1,0.7692,0.2308,0.7692,0.2308,1
477.2947,1,0.7692,0.2308,0.7692,0.2308,1
477.3337,1,0.7692,0.2308,0.7692,0.2308,1
477.3454,1,0.7692,0.2308,0.7692,0.2308,1
477.3568,1,0.7692,0.2308,0.7692,0.2308,1
477.3618,1,0.7692,0.2308,0.7692,0.2308,1
477.3889,1,0.7692,0.2308,0.7692,0.2308,1
477.4113,1,0.7692,0.2308,0.7692,0.2308,1
477.4152,1,0.7692,0.2308,0.7692,0.2308,1
477.538,1,0.7692,0.2308,0.7692,0.2308,1
477.5496,1,0.7692,0.2308,0.7692,0.2308,1
477.5747,1,0.7692,0.2308,0.7692,0.2308,1
477.6756,1,0.7692,0.2308,0.7692,0.2308,1
477.7102,1,0.7692,0.2308,0.7692,0.2308,1
477.7491,1,0.7692,0.2308,0.7692,0.2308,1
477.7591,1,0.7692,0.2308,0.7692,0.2308,1
477.7766,1,0.7692,0.2308,0.7692,0.2308,1
477.7874,1,0.7692,0.2308,0.7692,0.2308,1
477.7898,1,0.7692,0.2308,0.7692,0.2308,1
477.8409,1,0.7692,0.2308,0.7692,0.2308,1
477.8649,1,0.7692,0.2308,0.7692,0.2308,1
477.9449,1,0.7692,0.2308,0.7692,0.2308,1
477.9568,1,0.7692,0.2308,0.7692,0.2308,1
477.9844,1,0.7692,0.2308,0.7692,0.2308,1
478.081,1,0.7692,0.2308,0.7692,0.2308,1
478.1277,1,0.7692,0.2308,0.7692,0.2308,1
478.1548,1,0.7692,0.2308,0.7692,0.2308,1
478.165,1,0.7692,0.2308,0.7692,0.2308,1
478.1798,1,0.7692,0.2308,0.7692,0.2308,1
478.1911,1,0.7692,0.2308,0.7692,0.2308,1
478.194,1,0.7692,0.2308,0.7692,0.2308,1
478.2271,1,0.7692,0.2308,0.7692,0.2308,1
478.2518,1,0.7692,0.2308,0.7692,0.2308,1
478.3295,1,0.7692,0.2308,0.7692,0.2308,1
478.3407,1,0.7692,0.2308,0.7692,0.2308,1
478.367,1,0.7692,0.2308,0.7692,0.2308,1
478.4633,1,0.7692,0.2308,0.7692,0.2308,1
478.5121,1,0.7692,0.2308,0.7692,0.2308,1
478.544,1,0.7692,0.2308,0.7692,0.2308,1
478.5535,1,0.7692,0.2308,0.7692,0.2308,1
478.5875,1,0.7692,0.2308,0.7692,0.2308,1
478.5966,1,0.7692,0.2308,0.7692,0.2308,1
478.6293,1,0.7692,0.2308,0.7692,0.2308,1
478.6345,1,0.7692,0.2308,0.7692,0.2308,1
478.6529,1,0.7692,0.2308,0.7692,0.2308,1
478.7307,1,0.7692,0.2308,0.7692,0.2308,1
478.7426,1,0.7692,0.2308,0.7692,0.2308,1
478.769,1,0.7692,0.2308,0.7692,0.2308,1
478.8507,1,0.7692,0.2308,0.7692,0.2308,1
478.9347,1,0.7692,0.2308,0.7692,0.2308,1
478.9627,1,0.7692,0.2308,0.7692,0.2308,1
478.9717,1,0.7692,0.2308,0.7692,0.2308,1
479.0007,1,0.7692,0.2308,0.7692,0.2308,1
479.0089,1,0.7692,0.2308,0.7692,0.2308,1
479.0117,1,0.7692,0.2308,0.7692,0.2308,1
479.0266,1,0.7692,0.2308,0.7692,0.2308,1
479.0376,1,0.7692,0.2308,0.7692,0.2308,1
479.1151,1,0.7692,0.2308,0.7692,0.2308,1
479.1274,1,0.7692,0.2308,0.7692,0.2308,1
479.1536,1,0.7692,0.2308,0.7692,0.2308,1
479.2495,1,0.7692,0.2308,0.7692,0.2308,1
479.2691,1,0.7692,0.2308,0.7692,0.2308,1
479.3113,1,0.7692,0.2308,0.7692,0.2308,1
479.3211,1,0.7692,0.2308,0.7692,0.2308,1
479.3548,1,0.7692,0.2308,0.7692,0.2308,1
479.3652,1,0.7692,0.2308,0.7692,0.2308,1
479.3822,1,0.7692,0.2308,0.7692,0.2308,1
479.3911,1,0.7692,0.2308,0.7692,0.2308,1
479.4562,1,0.7692,0.2308,0.7692,0.2308,1
479.4659,1,0.7692,0.2308,0.7692,0.2308,1
479.477,1,0.7692,0.2308,0.7692,0.2308,1
479.5029,1,0.7692,0.2308,0.7692,0.2308,1
479.6182,1,0.7692,0.2308,0.7692,0.2308,1
479.6608,1,0.7692,0.2308,0.7692,0.2308,1
479.6737,1,0.7692,0.2308,0.7692,0.2308,1
479.7085,1,0.7692,0.2308,0.7692,0.2308,1
479.7377,1,0.7692,0.2308,0.7692,0.2308,1
479.7499,1,0.7692,0.2308,0.7692,0.2308,1
479.7794,1,0.7692,0.2308,0.7692,0.2308,1
479.7889,1,0.7692,0.2308,0.7692,0.2308,1
479.8607,1,0.7692,0.2308,0.7692,0.2308,1
479.8623,1,0.7692,0.2308,0.7692,0.2308,1
479.8762,1,0.7692,0.2308,0.7692,0.2308,1
479.9106,1,0.7692,0.2308,0.7692,0.2308,1
480.042,1,0.7692,0.2308,0.7692,0.2308,1
480.0525,1,0.7692,0.2308,0.7692,0.2308,1
480.0533,1,0.7692,0.2308,0.7692,0.2308,1
480.0644,1,0.7692,0.2308,0.7692,0.2308,1
480.0701,1,0.7692,0.2308,0.7692,0.2308,1
480.082,1,0.7692,0.2308,0.7692,0.2308,1
480.0934,1,0.7692,0.2308,0.7692,0.2308,1
480.1166,1,0.7692,0.2308,0.7692,0.2308,1
480.1587,1,0.7692,0.2308,0.7692,0.2308,1
480.2528,1,0.7692,0.2308,0.7692,0.2308,1
480.2657,1,0.7692,0.2308,0.7692,0.2308,1
480.2953,1,0.7692,0.2308,0.7692,0.2308,1
480.4044,1,0.7692,0.2308,0.7692,0.2308,1
480.4292,1,0.7692,0.2308,0.7692,0.2308,1
480.4664,1,0.7692,0.2308,0.7692,0.2308,1
480.4711,1,0.7692,0.2308,0.7692,0.2308,1
480.5073,1,0.7692,0.2308,0.7692,0.2308,1
480.5074,1,0.7692,0.2308,0.7692,0.2308,1
480.5509,1,0.7692,0.2308,0.7692,0.2308,1
480.5721,1,0.7692,0.2308,0.7692,0.2308,1
480.6006,1,0.7692,0.2308,0.7692,0.2308,1
480.6822,1,0.7692,0.2308,0.7692,0.2308,1
480.6943,1,0.7692,0.2308,0.7692,0.2308,1
480.722,1,0.7692,0.2308,0.7692,0.2308,1
480.8156,1,0.7692,0.2308,0.7692,0.2308,1
480.9307,1,0.7692,0.2308,0.7692,0.2308,1
480.9497,1,0.7692,0.2308,0.7692,0.2308,1
480.9606,1,0.7692,0.2308,0.7692,0.2308,1
480.9621,1,0.7692,0.2308,0.7692,0.2308,1
480.9658,1,0.7692,0.2308,0.7692,0.2308,1
481.004,1,0.7692,0.2308,0.7692,0.2308,1
481.0239,1,0.7692,0.2308,0.7692,0.2308,1
481.0314,1,0.7692,0.2308,0.7692,0.2308,1
481.1659,1,0.7692,0.2308,0.7692,0.2308,1
481.1851,1,0.7692,0.2308,0.7692,0.2308,1
481.2134,1,0.7692,0.2308,0.7692,0.2308,1
481.3205,1,0.7692,0.2308,0.7692,0.2308,1
481.3623,1,0.7692,0.2308,0.7692,0.2308,1
481.3809,1,0.7692,0.2308,0.7692,0.2308,1
481.3882,1,0.7692,0.2308,0.7692,0.2308,1
481.3924,1,0.7692,0.2308,0.7692,0.2308,1
481.3938,1,0.7692,0.2308,0.7692,0.2308,1
481.4307,1,0.7692,0.2308,0.7692,0.2308,1
481.4653,1,0.7692,0.2308,0.7692,0.2308,1
481.5481,1,0.7692,0.2308,0.7692,0.2308,1
481.5919,1,0.7692,0.2308,0.7692,0.2308,1
481.6035,1,0.7692,0.2308,0.7692,0.2308,1
481.6315,1,0.7692,0.2308,0.7692,0.2308,1
481.7469,1,0.7692,0.2308,0.7692,0.2308,1
481.7471,1,0.7692,0.2308,0.7692,0.2308,1
481.7704,1,0.7692,0.2308,0.7692,0.2308,1
481.7804,1,0.7692,0.2308,0.7692,0.2308,1
481.8008,1,0.7692,0.2308,0.7692,0.2308,1
481.8062,1,0.7692,0.2308,0.7692,0.2308,1
481.8065,1,0.7692,0.2308,0.7692,0.2308,1
481.8181,1,0.7692,0.2308,0.7692,0.2308,1
481.879,1,0.7692,0.2308,0.7692,0.2308,1
481.8898,1,0.7692,0.2308,0.7692,0.2308,1
481.8999,1,0.7692,0.2308,0.7692,0.2308,1
481.9268,1,0.7692,0.2308,0.7692,0.2308,1
482.0189,1,0.7692,0.2308,0.7692,0.2308,1
482.0748,1,0.7692,0.2308,0.7692,0.2308,1
482.0814,1,0.7692,0.2308,0.7692,0.2308,1
482.0987,1,0.7692,0.2308,0.7692,0.2308,1
482.4617,1,0.7692,0.2308,0.7692,0.2308,1
484.3773,1,0.7692,0.2308,0.7692,0.2308,1
484.3962,1,0.7692,0.2308,0.7692,0.2308,1
484.4372,1,0.7692,0.2308,0.7692,0.2308,1
484.5057,1,0.7692,0.2308,0.7692,0.2308,1
484.5945,1,0.7692,0.2308,0.7692,0.2308,1
484.6078,1,0.7692,0.2308,0.7692,0.2308,1
484.6342,1,0.7692,0.2308,0.7692,0.2308,1
484.7227,1,0.7692,0.2308,0.7692,0.2308,1
484.7931,1,0.7692,0.2308,0.7692,0.2308,1
484.8166,1,0.7692,0.2308,0.7692,0.2308,1
484.8278,1,0.7692,0.2308,0.7692,0.2308,1
484.8682,1,0.7692,0.2308,0.7692,0.2308,1
484.8938,1,0.7692,0.2308,0.7692,0.2308,1
487.8974,1,0.7692,0.2308,0.7692,0.2308,1
487.9144,1,0.7692,0.2308,0.7692,0.2308,1
487.9463,1,0.7692,0.2308,0.7692,0.2308,1
488.0304,1,0.7692,0.2308,0.7692,0.2308,1
488.0445,1,0.7692,0.2308,0.7692,0.2308,1
488.0747,1,0.7692,0.2308,0.7692,0.2308,1
488.205,1,0.7692,0.2308,0.7692,0.2308,1
488.2448,1,0.7692,0.2308,0.7692,0.2308,1
488.283,1,0.7692,0.2308,0.7692,0.2308,1
488.2875,1,0.7692,0.2308,0.7692,0.2308,1
488.2966,1,0.7692,0.2308,0.7692,0.2308,1
488.3081,1,0.7692,0.2308,0.7692,0.2308,1
488.3156,1,0.7692,0.2308,0.7692,0.2308,1
488.3452,1,0.7692,0.2308,0.7692,0.2308,1
488.3749,1,0.7692,0.2308,0.7692,0.2308,1
488.4516,1,0.7692,0.2308,0.7692,0.2308,1
488.464,1,0.7692,0.2308,0.7692,0.2308,1
488.4924,1,0.7692,0.2308,0.7692,0.2308,1
488.5776,1,0.7692,0.2308,0.7692,0.2308,1
488.6342,1,0.7692,0.2308,0.7692,0.2308,1
488.6598,1,0.7692,0.2308,0.7692,0.2308,1
488.6692,1,0.7692,0.2308,0.7692,0.2308,1
488.7002,1,0.7692,0.2308,0.7692,0.2308,1
488.7122,1,0.7692,0.2308,0.7692,0.2308,1
488.726,1,0.7692,0.2308,0.7692,0.2308,1
488.7491,1,0.7692,0.2308,0.7692,0.2308,1
488.7748,1,0.7692,0.2308,0.7692,0.2308,1
488.8546,1,0.7692,0.2308,0.7692,0.2308,1
488.8663,1,0.7692,0.2308,0.7692,0.2308,1
488.8942,1,0.7692,0.2308,0.7692,0.2308,1
488.9735,1,0.7692,0.2308,0.7692,0.2308,1
488.9967,1,0.7692,0.2308,0.7692,0.2308,1
489.0321,1,0.7692,0.2308,0.7692,0.2308,1
489.0368,1,0.7692,0.2308,0.7692,0.2308,1
489.0586,1,0.7692,0.2308,0.7692,0.2308,1
489.0843,1,0.7692,0.2308,0.7692,0.2308,1
489.0896,1,0.7692,0.2308,0.7692,0.2308,1
489.1367,1,0.7692,0.2308,0.7692,0.2308,1
489.1615,1,0.7692,0.2308,0.7692,0.2308,1
489.2414,1,0.7692,0.2308,0.7692,0.2308,1
489.2525,1,0.7692,0.2308,0.7692,0.2308,1
