Time, r_SP, r_MV, control_to_display, w_output, Y_to_display, w_y, writer_time, r_u, pulse_to_display, w_output, time_reader, reader_out, reader_control, reader_pulse
7.6220, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.6416, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.6454, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.6537, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7110, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7131, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7295, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7315, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7749, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7767, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7811, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7820, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7870, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7873, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7921, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.7959, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.8007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.8007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 548301830.0000, 0.0000, 0.0000, 0.0000
7.8053, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
7.8105, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
7.8154, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
7.8169, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
7.8407, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
7.8215, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
7.9815, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.0090, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.0142, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.0138, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.0526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.0545, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.0603, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.0649, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.0709, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.0736, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.0798, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.1075, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.1134, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.1177, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.1354, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.1675, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.1750, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.1861, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.1880, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.2029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.2125, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.2266, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.2376, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.2090, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.2509, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.2722, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.3154, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.3406, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.4402, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.4746, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.4853, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.4904, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.4920, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.4954, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.4957, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.5001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.5036, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.5056, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.5114, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.5164, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.5204, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.5253, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.5289, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549054810.0000, 0.0000, 0.0000, 0.0000
8.5331, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.5078, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.5369, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.5629, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.5718, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.5448, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.5815, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.6050, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.6149, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.6260, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.6488, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.6694, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.6950, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.8592, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.8816, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9238, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9264, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9303, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9317, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9572, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9607, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9651, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9653, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9664, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9665, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9704, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9707, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9716, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9850, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9918, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
8.9968, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
9.0023, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 549555942.0000, 0.0000, 0.0000, 0.0000
9.0035, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.0318, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.0504, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.0545, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.0575, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.0596, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.0758, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.0907, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.0988, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.2430, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.2489, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.3336, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.3403, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.3623, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.3673, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.3721, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.3758, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.3801, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.3844, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.4128, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.4220, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.4350, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.4400, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.4445, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.4556, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.7360, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.7417, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.7511, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.7539, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.7604, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.7652, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.7707, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.7751, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.7749, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.7809, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.7854, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.8008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.9574, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.9592, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.9631, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.9379, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
9.9918, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
10.0161, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
10.0228, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
10.0290, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
10.0292, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 550366863.0000, 0.0000, 0.0000, 0.0000
10.0309, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000
10.0380, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000
10.0671, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000
10.0778, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000, 551223951.0000, 0.0000, 0.0000, 0.0000
