Time, consumer_reader_ch1, consumer_reader_ch2, producer_writer_ch1, producer_writer_ch2
306.1396, 39, 81, 20, 81
306.1724, 39, 81, 20, 81
306.1838, 20, 81, 20, 81
306.2194, 20, 81, 20, 81
306.2472, 20, 81, 20, 81
306.2861, 20, 81, 20, 14
306.2969, 20, 81, 20, 14
306.3259, 20, 14, 20, 14
306.3857, 20, 14, 71, 14
306.4206, 20, 14, 71, 14
306.4323, 71, 14, 71, 14
306.5252, 71, 14, 71, 14
306.5509, 71, 14, 71, 14
306.5928, 71, 14, 71, 71
306.6045, 71, 14, 71, 71
306.6345, 71, 71, 71, 71
306.6934, 71, 71, 18, 71
306.7305, 71, 71, 18, 71
306.7425, 18, 71, 18, 71
306.7786, 18, 71, 18, 71
306.8046, 18, 71, 18, 71
306.8458, 18, 71, 18, 96
306.8571, 18, 71, 18, 96
306.8863, 18, 96, 18, 96
306.9454, 18, 96, 34, 96
306.9847, 18, 96, 34, 96
306.9970, 34, 96, 34, 96
307.1019, 34, 96, 34, 96
307.1916, 34, 96, 34, 96
307.3054, 34, 96, 34, 83
307.3384, 34, 96, 34, 83
307.4329, 34, 83, 34, 83
307.6297, 34, 83, 64, 83
307.9597, 34, 83, 64, 83
308.0064, 64, 83, 64, 83
308.1093, 64, 83, 64, 83
308.1834, 64, 83, 64, 83
308.3639, 64, 83, 64, 67
308.3754, 64, 83, 64, 67
308.4043, 64, 67, 64, 67
308.5669, 64, 67, 64, 67
308.6605, 64, 67, 97, 67
308.6731, 64, 67, 97, 67
308.7021, 97, 67, 97, 67
308.7129, 97, 67, 97, 0
308.7458, 97, 67, 97, 0
308.7592, 97, 0, 97, 0
308.8288, 97, 0, 97, 0
308.8930, 97, 0, 97, 0
308.9143, 97, 0, 67, 0
308.9261, 97, 0, 67, 0
308.9693, 97, 0, 67, 74
308.9965, 67, 0, 67, 74
309.0402, 67, 0, 67, 74
309.0539, 67, 74, 67, 74
309.0827, 67, 74, 67, 74
309.1534, 67, 74, 67, 74
309.1777, 67, 74, 35, 74
309.1896, 67, 74, 35, 74
309.2291, 67, 74, 35, 33
309.2581, 35, 74, 35, 33
309.3009, 35, 74, 35, 33
309.3133, 35, 33, 35, 33
309.3417, 35, 33, 35, 33
309.4103, 35, 33, 35, 33
309.4570, 35, 33, 90, 33
309.4688, 35, 33, 90, 33
309.5087, 35, 33, 90, 57
309.5356, 90, 33, 90, 57
309.5851, 90, 33, 90, 57
309.5982, 90, 57, 90, 57
309.6244, 90, 57, 90, 57
309.6901, 90, 57, 90, 57
309.7097, 90, 57, 32, 57
309.7208, 90, 57, 32, 57
309.7573, 90, 57, 32, 49
309.7839, 32, 57, 32, 49
309.8226, 32, 57, 32, 49
309.8339, 32, 49, 32, 49
309.8601, 32, 49, 32, 49
309.9238, 32, 49, 32, 49
309.9460, 32, 49, 29, 49
309.9568, 32, 49, 29, 49
309.9966, 32, 49, 29, 23
310.0221, 29, 49, 29, 23
310.0640, 29, 49, 29, 23
310.0766, 29, 23, 29, 23
310.1035, 29, 23, 29, 23
310.1672, 29, 23, 29, 23
310.1865, 29, 23, 90, 23
310.1975, 29, 23, 90, 23
310.2338, 29, 23, 90, 92
310.2603, 90, 23, 90, 92
310.2993, 90, 23, 90, 92
310.3106, 90, 92, 90, 92
310.3391, 90, 92, 90, 92
310.4206, 90, 92, 90, 92
310.4644, 90, 92, 47, 92
310.4755, 90, 92, 47, 92
310.5160, 90, 92, 47, 29
310.5420, 47, 92, 47, 29
310.5822, 47, 92, 47, 29
310.5950, 47, 29, 47, 29
310.6214, 47, 29, 47, 29
310.6847, 47, 29, 47, 29
310.7077, 47, 29, 49, 29
310.7186, 47, 29, 49, 29
310.7542, 47, 29, 49, 35
310.7807, 49, 29, 49, 35
310.8197, 49, 29, 49, 35
310.8308, 49, 35, 49, 35
310.8598, 49, 35, 49, 35
310.9213, 49, 35, 49, 35
310.9450, 49, 35, 22, 35
310.9558, 49, 35, 22, 35
310.9955, 49, 35, 22, 40
311.0210, 22, 35, 22, 40
311.0602, 22, 35, 22, 40
311.0729, 22, 40, 22, 40
311.0999, 22, 40, 22, 40
311.1641, 22, 40, 22, 40
311.1856, 22, 40, 68, 40
311.1966, 22, 40, 68, 40
311.2330, 22, 40, 68, 43
311.2597, 68, 40, 68, 43
311.2981, 68, 40, 68, 43
311.3094, 68, 43, 68, 43
311.3354, 68, 43, 68, 43
311.4010, 68, 43, 68, 43
311.4440, 68, 43, 55, 43
311.4551, 68, 43, 55, 43
311.4954, 68, 43, 55, 39
311.5215, 55, 43, 55, 39
311.5695, 55, 43, 55, 39
311.5821, 55, 39, 55, 39
311.6094, 55, 39, 55, 39
311.6770, 55, 39, 55, 39
311.6976, 55, 39, 66, 39
311.7089, 55, 39, 66, 39
311.7465, 55, 39, 66, 25
311.7737, 66, 39, 66, 25
311.8146, 66, 39, 66, 25
311.8265, 66, 25, 66, 25
311.8547, 66, 25, 66, 25
311.9194, 66, 25, 66, 25
311.9507, 66, 25, 36, 25
311.9621, 66, 25, 36, 25
311.9997, 66, 25, 36, 53
312.0259, 36, 25, 36, 53
312.0643, 36, 25, 36, 53
312.0756, 36, 53, 36, 53
312.1021, 36, 53, 36, 53
312.1710, 36, 53, 36, 53
312.1916, 36, 53, 60, 53
312.2031, 36, 53, 60, 53
312.2393, 36, 53, 60, 52
312.2647, 60, 53, 60, 52
312.3032, 60, 53, 60, 52
312.3147, 60, 52, 60, 52
312.3410, 60, 52, 60, 52
341.5501, 60, 52, 20, 52
341.6109, 60, 52, 20, 52
341.6324, 20, 52, 20, 52
341.6736, 20, 52, 20, 52
341.6878, 20, 52, 20, 52
341.7291, 20, 52, 20, 57
341.7416, 20, 52, 20, 57
341.8073, 20, 57, 20, 57
341.9341, 20, 57, 4, 57
341.9626, 20, 57, 4, 57
341.9745, 4, 57, 4, 57
342.0170, 4, 57, 4, 57
342.0433, 4, 57, 4, 57
342.0863, 4, 57, 4, 87
342.0989, 4, 57, 4, 87
342.1602, 4, 87, 4, 87
342.2171, 4, 87, 83, 87
342.2392, 4, 87, 83, 87
342.2445, 83, 87, 83, 87
342.2683, 83, 87, 83, 87
342.2953, 83, 87, 83, 87
342.3364, 83, 87, 83, 40
342.3490, 83, 87, 83, 40
342.4135, 83, 40, 83, 40
342.4696, 83, 40, 21, 40
342.4890, 83, 40, 21, 40
342.5004, 21, 40, 21, 40
342.5407, 21, 40, 21, 40
342.5673, 21, 40, 21, 40
342.6105, 21, 40, 21, 26
342.6233, 21, 40, 21, 26
342.6888, 21, 26, 21, 26
342.7614, 21, 26, 97, 26
342.7923, 21, 26, 97, 26
342.7969, 97, 26, 97, 26
342.8399, 97, 26, 97, 26
342.8653, 97, 26, 97, 26
342.8790, 97, 26, 97, 5
342.8903, 97, 26, 97, 5
342.9547, 97, 5, 97, 5
343.0304, 97, 5, 97, 5
343.0338, 97, 5, 27, 5
343.0467, 97, 5, 27, 5
343.0838, 97, 5, 27, 78
343.1191, 27, 5, 27, 78
343.1618, 27, 5, 27, 78
343.1744, 27, 78, 27, 78
343.2035, 27, 78, 27, 78
343.2712, 27, 78, 27, 78
343.2893, 27, 78, 28, 78
343.3002, 27, 78, 28, 78
343.3453, 27, 78, 28, 69
343.3934, 28, 78, 28, 69
343.4371, 28, 78, 28, 69
343.4500, 28, 69, 28, 69
343.4787, 28, 69, 28, 69
343.5423, 28, 69, 28, 69
343.5914, 28, 69, 70, 69
343.6242, 28, 69, 70, 69
343.6611, 28, 69, 70, 27
343.6942, 70, 69, 70, 27
343.7355, 70, 69, 70, 27
343.7475, 70, 27, 70, 27
343.7792, 70, 27, 70, 27
343.8415, 70, 27, 70, 27
343.8673, 70, 27, 98, 27
343.8783, 70, 27, 98, 27
343.9187, 70, 27, 98, 20
343.9456, 98, 27, 98, 20
343.9879, 98, 27, 98, 20
344.0002, 98, 20, 98, 20
344.0284, 98, 20, 98, 20
344.0898, 98, 20, 98, 20
344.1667, 98, 20, 63, 20
344.1778, 98, 20, 63, 20
344.2167, 98, 20, 63, 21
344.2313, 63, 20, 63, 21
344.2727, 63, 20, 63, 21
344.2845, 63, 21, 63, 21
344.3158, 63, 21, 63, 21
344.3760, 63, 21, 63, 21
344.4023, 63, 21, 60, 21
344.4132, 63, 21, 60, 21
344.5040, 63, 21, 60, 83
344.5315, 60, 21, 60, 83
344.5943, 60, 21, 60, 83
344.6078, 60, 83, 60, 83
344.6340, 60, 83, 60, 83
344.6964, 60, 83, 60, 83
344.7218, 60, 83, 16, 83
344.7327, 60, 83, 16, 83
344.7718, 60, 83, 16, 67
344.7871, 16, 83, 16, 67
344.8275, 16, 83, 16, 67
344.8398, 16, 67, 16, 67
344.8671, 16, 67, 16, 67
344.9322, 16, 67, 16, 67
344.9563, 16, 67, 23, 67
344.9673, 16, 67, 23, 67
345.0076, 16, 67, 23, 82
345.0765, 23, 67, 23, 82
345.1187, 23, 67, 23, 82
345.1313, 23, 82, 23, 82
345.1595, 23, 82, 23, 82
345.2222, 23, 82, 23, 82
345.2704, 23, 82, 92, 82
345.2816, 23, 82, 92, 82
345.3206, 23, 82, 92, 11
345.3359, 92, 82, 92, 11
345.3903, 92, 82, 92, 11
345.4024, 92, 11, 92, 11
345.4339, 92, 11, 92, 11
345.4957, 92, 11, 92, 11
345.5200, 92, 11, 35, 11
345.5314, 92, 11, 35, 11
345.5912, 92, 11, 35, 53
345.6188, 35, 11, 35, 53
345.6618, 35, 11, 35, 53
345.6736, 35, 53, 35, 53
345.7017, 35, 53, 35, 53
345.7653, 35, 53, 35, 53
345.7930, 35, 53, 63, 53
345.8041, 35, 53, 63, 53
345.8428, 35, 53, 63, 8
345.8579, 63, 53, 63, 8
345.8993, 63, 53, 63, 8
345.9112, 63, 8, 63, 8
345.9405, 63, 8, 63, 8
346.0020, 63, 8, 63, 8
346.0279, 63, 8, 62, 8
346.0388, 63, 8, 62, 8
346.0792, 63, 8, 62, 68
346.1062, 62, 8, 62, 68
346.1492, 62, 8, 62, 68
346.1613, 62, 68, 62, 68
346.1889, 62, 68, 62, 68
346.2516, 62, 68, 62, 68
346.3019, 62, 68, 95, 68
346.3129, 62, 68, 95, 68
346.3505, 62, 68, 95, 98
346.3652, 95, 68, 95, 98
346.4068, 95, 68, 95, 98
346.4187, 95, 98, 95, 98
346.4494, 95, 98, 95, 98
346.5120, 95, 98, 95, 98
346.5544, 95, 98, 60, 98
346.5655, 95, 98, 60, 98
346.6102, 95, 98, 60, 68
346.6375, 60, 98, 60, 68
346.6812, 60, 98, 60, 68
346.6924, 60, 68, 60, 68
346.7188, 60, 68, 60, 68
346.7812, 60, 68, 60, 68
346.8298, 60, 68, 76, 68
346.8412, 60, 68, 76, 68
346.8795, 60, 68, 76, 9
346.8940, 76, 68, 76, 9
346.9341, 76, 68, 76, 9
346.9460, 76, 9, 76, 9
346.9748, 76, 9, 76, 9
347.0383, 76, 9, 76, 9
347.0599, 76, 9, 73, 9
347.0709, 76, 9, 73, 9
347.1092, 76, 9, 73, 3
347.1354, 73, 9, 73, 3
347.1755, 73, 9, 73, 3
347.1868, 73, 3, 73, 3
347.2138, 73, 3, 73, 3
347.2743, 73, 3, 73, 3
347.2997, 73, 3, 87, 3
347.3107, 73, 3, 87, 3
347.3492, 73, 3, 87, 54
347.3634, 87, 3, 87, 54
347.4029, 87, 3, 87, 54
347.4148, 87, 54, 87, 54
347.4487, 87, 54, 87, 54
347.5246, 87, 54, 87, 54
347.9623, 87, 54, 73, 54
347.9734, 87, 54, 73, 54
348.0143, 87, 54, 73, 57
348.0428, 73, 54, 73, 57
348.0852, 73, 54, 73, 57
348.0980, 73, 57, 73, 57
348.1259, 73, 57, 73, 57
348.1916, 73, 57, 73, 57
348.2136, 73, 57, 81, 57
348.2247, 73, 57, 81, 57
348.2638, 73, 57, 81, 23
348.2792, 81, 57, 81, 23
348.3205, 81, 57, 81, 23
348.3322, 81, 23, 81, 23
348.3651, 81, 23, 81, 23
348.4960, 81, 23, 81, 23
348.5436, 81, 23, 29, 23
348.5547, 81, 23, 29, 23
348.5987, 81, 23, 29, 96
348.6275, 29, 23, 29, 96
348.6694, 29, 23, 29, 96
348.6822, 29, 96, 29, 96
348.7102, 29, 96, 29, 96
348.7757, 29, 96, 29, 96
348.7966, 29, 96, 44, 96
348.8075, 29, 96, 44, 96
348.8452, 29, 96, 44, 42
348.8597, 44, 96, 44, 42
348.9002, 44, 96, 44, 42
348.9121, 44, 42, 44, 42
348.9429, 44, 42, 44, 42
349.0023, 44, 42, 44, 42
349.0304, 44, 42, 80, 42
349.0417, 44, 42, 80, 42
349.0823, 44, 42, 80, 12
349.1091, 80, 42, 80, 12
349.1513, 80, 42, 80, 12
349.1635, 80, 12, 80, 12
349.1910, 80, 12, 80, 12
349.2539, 80, 12, 80, 12
349.3072, 80, 12, 9, 12
349.3182, 80, 12, 9, 12
349.3569, 80, 12, 9, 55
349.3718, 9, 12, 9, 55
349.4100, 9, 12, 9, 55
349.4225, 9, 55, 9, 55
349.4508, 9, 55, 9, 55
349.5356, 9, 55, 9, 55
349.5681, 9, 55, 47, 55
349.5790, 9, 55, 47, 55
349.6203, 9, 55, 47, 54
349.6471, 47, 55, 47, 54
349.6947, 47, 55, 47, 54
349.7070, 47, 54, 47, 54
349.7359, 47, 54, 47, 54
349.7969, 47, 54, 47, 54
349.8506, 47, 54, 66, 54
349.8614, 47, 54, 66, 54
349.8994, 47, 54, 66, 34
349.9138, 66, 54, 66, 34
349.9545, 66, 54, 66, 34
349.9665, 66, 34, 66, 34
349.9960, 66, 34, 66, 34
350.0589, 66, 34, 66, 34
350.0823, 66, 34, 59, 34
350.0933, 66, 34, 59, 34
350.1341, 66, 34, 59, 81
350.1615, 59, 34, 59, 81
350.2060, 59, 34, 59, 81
350.2180, 59, 81, 59, 81
350.2459, 59, 81, 59, 81
350.3069, 59, 81, 59, 81
350.3603, 59, 81, 42, 81
350.3714, 59, 81, 42, 81
350.4102, 59, 81, 42, 73
350.4250, 42, 81, 42, 73
350.4838, 42, 81, 42, 73
350.4959, 42, 73, 42, 73
350.5251, 42, 73, 42, 73
350.5886, 42, 73, 42, 73
350.6215, 42, 73, 1, 73
350.6262, 42, 73, 1, 73
350.6592, 42, 73, 1, 38
350.6866, 1, 73, 1, 38
350.7302, 1, 73, 1, 38
350.7425, 1, 38, 1, 38
350.7704, 1, 38, 1, 38
350.8328, 1, 38, 1, 38
350.8917, 1, 38, 71, 38
350.9028, 1, 38, 71, 38
350.9419, 1, 38, 71, 13
350.9574, 71, 38, 71, 13
350.9977, 71, 38, 71, 13
351.0097, 71, 13, 71, 13
351.0410, 71, 13, 71, 13
351.1005, 71, 13, 71, 13
351.1281, 71, 13, 58, 13
351.1392, 71, 13, 58, 13
351.1802, 71, 13, 58, 99
351.2071, 58, 13, 58, 99
351.2544, 58, 13, 58, 99
351.2669, 58, 99, 58, 99
351.2950, 58, 99, 58, 99
351.3591, 58, 99, 58, 99
351.4280, 58, 99, 22, 99
351.4396, 58, 99, 22, 99
351.4768, 58, 99, 22, 84
351.4922, 22, 99, 22, 84
351.5332, 22, 99, 22, 84
351.5453, 22, 84, 22, 84
351.5781, 22, 84, 22, 84
351.6342, 22, 84, 22, 84
351.6647, 22, 84, 55, 84
351.6757, 22, 84, 55, 84
351.7187, 22, 84, 55, 61
351.7460, 55, 84, 55, 61
351.7889, 55, 84, 55, 61
351.8015, 55, 61, 55, 61
351.8300, 55, 61, 55, 61
351.8944, 55, 61, 55, 61
351.9221, 55, 61, 90, 61
351.9332, 55, 61, 90, 61
351.9717, 55, 61, 90, 80
351.9873, 90, 61, 90, 80
352.0288, 90, 61, 90, 80
352.0406, 90, 80, 90, 80
352.0712, 90, 80, 90, 80
352.1302, 90, 80, 90, 80
352.1570, 90, 80, 71, 80
352.1681, 90, 80, 71, 80
352.2102, 90, 80, 71, 23
352.2376, 71, 80, 71, 23
352.2810, 71, 80, 71, 23
352.2927, 71, 23, 71, 23
352.3203, 71, 23, 71, 23
352.4013, 71, 23, 71, 23
352.4771, 71, 23, 3, 23
352.4883, 71, 23, 3, 23
352.5239, 71, 23, 3, 0
352.5552, 3, 23, 3, 0
352.5961, 3, 23, 3, 0
352.6081, 3, 0, 3, 0
352.6361, 3, 0, 3, 0
352.7035, 3, 0, 3, 0
352.7210, 3, 0, 20, 0
352.7319, 3, 0, 20, 0
352.7702, 3, 0, 20, 0
352.7969, 20, 0, 20, 0
352.8395, 20, 0, 20, 0
352.8506, 20, 0, 20, 0
352.8783, 20, 0, 20, 0
352.9418, 20, 0, 20, 0
352.9695, 20, 0, 42, 0
352.9803, 20, 0, 42, 0
353.0187, 20, 0, 42, 52
353.0335, 42, 0, 42, 52
353.0741, 42, 0, 42, 52
353.0859, 42, 52, 42, 52
353.1156, 42, 52, 42, 52
353.1765, 42, 52, 42, 52
353.2023, 42, 52, 12, 52
353.2133, 42, 52, 12, 52
353.2531, 42, 52, 12, 4
353.2806, 12, 52, 12, 4
353.3272, 12, 52, 12, 4
353.3395, 12, 4, 12, 4
353.3694, 12, 4, 12, 4
353.4490, 12, 4, 12, 4
353.4949, 12, 4, 7, 4
353.5062, 12, 4, 7, 4
353.5417, 12, 4, 7, 59
353.5627, 7, 4, 7, 59
353.6012, 7, 4, 7, 59
353.6129, 7, 59, 7, 59
353.6412, 7, 59, 7, 59
353.7090, 7, 59, 7, 59
353.7293, 7, 59, 58, 59
353.7408, 7, 59, 58, 59
353.7791, 7, 59, 58, 25
353.8071, 58, 59, 58, 25
353.8483, 58, 59, 58, 25
353.8598, 58, 25, 58, 25
353.8895, 58, 25, 58, 25
353.9511, 58, 25, 58, 25
354.0021, 58, 25, 94, 25
354.0135, 58, 25, 94, 25
354.0489, 58, 25, 94, 17
354.0692, 94, 25, 94, 17
354.1079, 94, 25, 94, 17
354.1195, 94, 17, 94, 17
354.1488, 94, 17, 94, 17
354.2115, 94, 17, 94, 17
354.2352, 94, 17, 58, 17
354.2468, 94, 17, 58, 17
354.2848, 94, 17, 58, 36
354.3124, 58, 17, 58, 36
354.3558, 58, 17, 58, 36
354.3682, 58, 36, 58, 36
354.3960, 58, 36, 58, 36
354.4583, 58, 36, 58, 36
354.5025, 58, 36, 90, 36
354.5141, 58, 36, 90, 36
354.5494, 58, 36, 90, 60
354.5718, 90, 36, 90, 60
354.6106, 90, 36, 90, 60
354.6222, 90, 60, 90, 60
354.6536, 90, 60, 90, 60
354.7242, 90, 60, 90, 60
354.7393, 90, 60, 26, 60
354.7517, 90, 60, 26, 60
354.7892, 90, 60, 26, 14
354.8164, 26, 60, 26, 14
354.8562, 26, 60, 26, 14
354.8679, 26, 14, 26, 14
354.8979, 26, 14, 26, 14
354.9581, 26, 14, 26, 14
354.9915, 26, 14, 73, 14
355.0024, 26, 14, 73, 14
355.0372, 26, 14, 73, 37
355.0585, 73, 14, 73, 37
355.0971, 73, 14, 73, 37
355.1088, 73, 37, 73, 37
355.1367, 73, 37, 73, 37
355.2098, 73, 37, 73, 37
355.2294, 73, 37, 65, 37
355.2416, 73, 37, 65, 37
355.2783, 73, 37, 65, 48
355.3055, 65, 37, 65, 48
355.3536, 65, 37, 65, 48
355.3654, 65, 48, 65, 48
355.3947, 65, 48, 65, 48
355.4546, 65, 48, 65, 48
355.5103, 65, 48, 21, 48
355.5225, 65, 48, 21, 48
355.5579, 65, 48, 21, 20
355.5782, 21, 48, 21, 20
355.6166, 21, 48, 21, 20
355.6279, 21, 20, 21, 20
355.6565, 21, 20, 21, 20
355.7220, 21, 20, 21, 20
355.7412, 21, 20, 9, 20
355.7526, 21, 20, 9, 20
355.7909, 21, 20, 9, 63
355.8182, 9, 20, 9, 63
355.8595, 9, 20, 9, 63
355.8711, 9, 63, 9, 63
355.9013, 9, 63, 9, 63
355.9602, 9, 63, 9, 63
356.0114, 9, 63, 0, 63
356.0219, 9, 63, 0, 63
356.0564, 9, 63, 0, 32
356.0783, 0, 63, 0, 32
356.1155, 0, 63, 0, 32
356.1268, 0, 32, 0, 32
356.1557, 0, 32, 0, 32
356.2210, 0, 32, 0, 32
356.2419, 0, 32, 86, 32
356.2539, 0, 32, 86, 32
356.2922, 0, 32, 86, 4
356.3169, 86, 32, 86, 4
356.3571, 86, 32, 86, 4
356.3688, 86, 4, 86, 4
356.3988, 86, 4, 86, 4
356.5613, 86, 4, 86, 4
356.6441, 86, 4, 33, 4
356.6565, 86, 4, 33, 4
356.6942, 86, 4, 33, 58
356.7252, 33, 4, 33, 58
356.7642, 33, 4, 33, 58
356.7760, 33, 58, 33, 58
356.8062, 33, 58, 33, 58
356.8694, 33, 58, 33, 58
356.8922, 33, 58, 56, 58
356.9037, 33, 58, 56, 58
356.9430, 33, 58, 56, 27
356.9685, 56, 58, 56, 27
357.0103, 56, 58, 56, 27
357.0230, 56, 27, 56, 27
357.0496, 56, 27, 56, 27
357.1170, 56, 27, 56, 27
357.1389, 56, 27, 10, 27
357.1510, 56, 27, 10, 27
357.1861, 56, 27, 10, 68
357.2067, 10, 27, 10, 68
357.2459, 10, 27, 10, 68
357.2576, 10, 68, 10, 68
357.2941, 10, 68, 10, 68
357.3501, 10, 68, 10, 68
357.3796, 10, 68, 31, 68
357.3910, 10, 68, 31, 68
357.4346, 10, 68, 31, 69
357.4761, 31, 68, 31, 69
357.5207, 31, 68, 31, 69
357.5329, 31, 69, 31, 69
357.5615, 31, 69, 31, 69
357.6298, 31, 69, 31, 69
357.6701, 31, 69, 28, 69
357.6817, 31, 69, 28, 69
357.7179, 31, 69, 28, 41
357.7489, 28, 69, 28, 41
357.7940, 28, 69, 28, 41
357.8058, 28, 41, 28, 41
357.8355, 28, 41, 28, 41
357.9023, 28, 41, 28, 41
357.9265, 28, 41, 46, 41
357.9307, 28, 41, 46, 41
357.9518, 28, 41, 46, 74
357.9783, 46, 41, 46, 74
358.0189, 46, 41, 46, 74
358.0306, 46, 74, 46, 74
358.0581, 46, 74, 46, 74
358.1251, 46, 74, 46, 74
358.1461, 46, 74, 58, 74
358.1581, 46, 74, 58, 74
358.1929, 46, 74, 58, 5
358.2129, 58, 74, 58, 5
358.2691, 58, 74, 58, 5
358.2807, 58, 5, 58, 5
358.3086, 58, 5, 58, 5
358.3765, 58, 5, 58, 5
358.3954, 58, 5, 10, 5
358.4065, 58, 5, 10, 5
358.4482, 58, 5, 10, 1
358.4741, 10, 5, 10, 1
358.5167, 10, 5, 10, 1
358.5288, 10, 1, 10, 1
358.5559, 10, 1, 10, 1
358.6232, 10, 1, 10, 1
358.6630, 10, 1, 65, 1
358.6751, 10, 1, 65, 1
358.7121, 10, 1, 65, 89
358.7422, 65, 1, 65, 89
358.7806, 65, 1, 65, 89
358.7920, 65, 89, 65, 89
358.8225, 65, 89, 65, 89
358.8829, 65, 89, 65, 89
358.9086, 65, 89, 67, 89
358.9200, 65, 89, 67, 89
358.9618, 65, 89, 67, 90
358.9879, 67, 89, 67, 90
359.0289, 67, 89, 67, 90
359.0413, 67, 90, 67, 90
359.0684, 67, 90, 67, 90
359.1361, 67, 90, 67, 90
359.1548, 67, 90, 26, 90
359.1669, 67, 90, 26, 90
359.2019, 67, 90, 26, 32
359.2480, 26, 90, 26, 32
359.2861, 26, 90, 26, 32
359.2979, 26, 32, 26, 32
359.3277, 26, 32, 26, 32
359.3907, 26, 32, 26, 32
359.4138, 26, 32, 38, 32
359.4253, 26, 32, 38, 32
359.4638, 26, 32, 38, 99
359.4899, 38, 32, 38, 99
359.5306, 38, 32, 38, 99
359.5427, 38, 99, 38, 99
359.5704, 38, 99, 38, 99
359.6379, 38, 99, 38, 99
360.2301, 38, 99, 5, 99
360.2417, 38, 99, 5, 99
360.2758, 38, 99, 5, 0
360.2993, 5, 99, 5, 0
360.3386, 5, 99, 5, 0
360.3504, 5, 0, 5, 0
360.3840, 5, 0, 5, 0
360.5442, 5, 0, 5, 0
360.6221, 5, 0, 62, 0
360.6332, 5, 0, 62, 0
360.6760, 5, 0, 62, 57
360.7036, 62, 0, 62, 57
360.7476, 62, 0, 62, 57
360.7602, 62, 57, 62, 57
360.7879, 62, 57, 62, 57
360.8521, 62, 57, 62, 57
360.9092, 62, 57, 32, 57
360.9215, 62, 57, 32, 57
360.9602, 62, 57, 32, 48
360.9864, 32, 57, 32, 48
361.0296, 32, 57, 32, 48
361.0424, 32, 48, 32, 48
361.0703, 32, 48, 32, 48
361.1357, 32, 48, 32, 48
361.2260, 32, 48, 61, 48
361.2389, 32, 48, 61, 48
361.2800, 32, 48, 61, 17
361.3083, 61, 48, 61, 17
361.3484, 61, 48, 61, 17
361.3601, 61, 17, 61, 17
361.3882, 61, 17, 61, 17
361.4999, 61, 17, 7, 17
361.5298, 61, 17, 7, 17
361.5406, 7, 17, 7, 17
361.5796, 7, 17, 7, 17
361.6090, 7, 17, 7, 17
361.6489, 7, 17, 7, 69
361.6607, 7, 17, 7, 69
361.7327, 7, 69, 7, 69
361.8380, 7, 69, 97, 69
361.8644, 7, 69, 97, 69
361.8756, 97, 69, 97, 69
361.9138, 97, 69, 97, 69
361.9397, 97, 69, 97, 69
361.9800, 97, 69, 97, 69
361.9917, 97, 69, 97, 69
362.0542, 97, 69, 97, 69
362.1096, 97, 69, 38, 69
362.1309, 97, 69, 38, 69
362.1361, 38, 69, 38, 69
362.1787, 38, 69, 38, 69
362.2035, 38, 69, 38, 69
362.2434, 38, 69, 38, 28
362.2554, 38, 69, 38, 28
362.3199, 38, 28, 38, 28
362.3697, 38, 28, 39, 28
362.3906, 38, 28, 39, 28
362.4015, 39, 28, 39, 28
362.4426, 39, 28, 39, 28
362.4692, 39, 28, 39, 28
362.5102, 39, 28, 39, 18
362.5217, 39, 28, 39, 18
362.5857, 39, 18, 39, 18
362.6421, 39, 18, 70, 18
362.6603, 39, 18, 70, 18
362.6634, 70, 18, 70, 18
362.6728, 70, 18, 70, 18
362.7192, 70, 18, 70, 85
362.7516, 70, 18, 70, 85
362.7628, 70, 85, 70, 85
362.8257, 70, 85, 70, 85
362.8880, 70, 85, 70, 85
362.9039, 70, 85, 92, 85
362.9147, 70, 85, 92, 85
362.9550, 70, 85, 92, 80
362.9816, 92, 85, 92, 80
363.0230, 92, 85, 92, 80
363.0356, 92, 80, 92, 80
363.0639, 92, 80, 92, 80
363.1432, 92, 80, 92, 80
363.1811, 92, 80, 42, 80
363.1924, 92, 80, 42, 80
363.2322, 92, 80, 42, 54
363.2443, 42, 80, 42, 54
363.2851, 42, 80, 42, 54
363.2972, 42, 54, 42, 54
363.3275, 42, 54, 42, 54
363.3860, 42, 54, 42, 54
363.4145, 42, 54, 33, 54
363.4255, 42, 54, 33, 54
363.4705, 42, 54, 33, 7
363.4980, 33, 54, 33, 7
363.5633, 33, 54, 33, 7
363.5760, 33, 7, 33, 7
363.6048, 33, 7, 33, 7
363.6656, 33, 7, 33, 7
363.6931, 33, 7, 43, 7
363.7041, 33, 7, 43, 7
363.7431, 33, 7, 43, 0
363.7582, 43, 7, 43, 0
363.7990, 43, 7, 43, 0
363.8109, 43, 0, 43, 0
363.8413, 43, 0, 43, 0
363.9025, 43, 0, 43, 0
363.9270, 43, 0, 50, 0
363.9381, 43, 0, 50, 0
363.9792, 43, 0, 50, 21
364.0062, 50, 0, 50, 21
364.0484, 50, 0, 50, 21
364.0612, 50, 21, 50, 21
364.0889, 50, 21, 50, 21
364.1811, 50, 21, 50, 21
364.2193, 50, 21, 85, 21
364.2306, 50, 21, 85, 21
364.2688, 50, 21, 85, 88
364.2827, 85, 21, 85, 88
364.3250, 85, 21, 85, 88
364.3367, 85, 88, 85, 88
364.3683, 85, 88, 85, 88
364.4272, 85, 88, 85, 88
364.4901, 85, 88, 20, 88
364.5026, 85, 88, 20, 88
364.5423, 85, 88, 20, 90
