Time, consumer_reader_ch1, consumer_reader_ch2, producer_writer_ch1, producer_writer_ch2
2297.2763, 37081, -1334181888, 37081, -1334181888
2297.3128, 37081, -1334181888, 37081, -1334181888
2297.3235, 37081, -1334181888, 37081, -1334181888
2297.3846, 37081, -1334181888, 37081, -1334181888
2297.9925, 37081, -1334181888, 37081, -1334181888
2298.0768, 37081, -1334181888, 37081, -1334181888
2298.0885, 37081, -1334181888, 37081, -1334181888
2298.1224, 37081, -1334181888, 37081, -1334181888
2298.1474, 37081, -1334181888, 37081, -1334181888
2298.1840, 37081, -1334181888, 37081, -1334181888
2298.1951, 37081, -1334181888, 37081, -1334181888
2298.2885, 37081, -1334181888, 37081, -1334181888
2298.8495, 37081, -1334181888, 37081, -1334181888
2298.8621, 37081, -1334181888, 37081, -1334181888
2298.8736, 37081, -1334181888, 37081, -1334181888
2298.9086, 37081, -1334181888, 37081, -1334181888
2298.9365, 37081, -1334181888, 37081, -1334181888
2298.9735, 37081, -1334181888, 37081, -1334181888
2298.9785, 37081, -1334181888, 37081, -1334181888
2299.0143, 37081, -1334181888, 37081, -1334181888
2299.7470, 37081, -1334181888, 37081, -1334181888
2299.7548, 37081, -1334181888, 37081, -1334181888
2299.7664, 37081, -1334181888, 37081, -1334181888
2299.7962, 37081, -1334181888, 37081, -1334181888
2299.8055, 37081, -1334181888, 37081, -1334181888
2299.8376, 37081, -1334181888, 37081, -1334181888
2299.8489, 37081, -1334181888, 37081, -1334181888
2299.9157, 37081, -1334181888, 37081, -1334181888
2301.2564, 37081, -1334181888, 37081, -1334181888
2301.3050, 37081, -1334181888, 37081, -1334181888
2301.3167, 37081, -1334181888, 37081, -1334181888
2301.3809, 37081, -1334181888, 37081, -1334181888
2301.4287, 37081, -1334181888, 37081, -1334181888
2301.5012, 37081, -1334181888, 37081, -1334181888
2301.5129, 37081, -1334181888, 37081, -1334181888
2301.6012, 37081, -1334181888, 37081, -1334181888
2301.8249, 37081, -1334181888, 37081, -1334181888
2301.8759, 37081, -1334181888, 37081, -1334181888
2301.8811, 37081, -1334181888, 37081, -1334181888
2301.9099, 37081, -1334181888, 37081, -1334181888
2301.9176, 37081, -1334181888, 37081, -1334181888
2301.9553, 37081, -1334181888, 37081, -1334181888
2301.9680, 37081, -1334181888, 37081, -1334181888
2301.9956, 37081, -1334181888, 37081, -1334181888
2302.8240, 37081, -1334181888, 37081, -1334181888
2302.8852, 37081, -1334181888, 37081, -1334181888
2302.8962, 37081, -1334181888, 37081, -1334181888
2302.9283, 37081, -1334181888, 37081, -1334181888
2302.9334, 37081, -1334181888, 37081, -1334181888
2302.9716, 37081, -1334181888, 37081, -1334181888
2302.9841, 37081, -1334181888, 37081, -1334181888
2303.0111, 37081, -1334181888, 37081, -1334181888
2303.8267, 37081, -1334181888, 37081, -1334181888
2303.8762, 37081, -1334181888, 37081, -1334181888
2303.8879, 37081, -1334181888, 37081, -1334181888
2303.9192, 37081, -1334181888, 37081, -1334181888
2303.9262, 37081, -1334181888, 37081, -1334181888
2303.9629, 37081, -1334181888, 37081, -1334181888
2303.9760, 37081, -1334181888, 37081, -1334181888
2304.0051, 37081, -1334181888, 37081, -1334181888
2304.7982, 37081, -1334181888, 37081, -1334181888
2304.8596, 37081, -1334181888, 37081, -1334181888
2304.8717, 37081, -1334181888, 37081, -1334181888
2304.9009, 37081, -1334181888, 37081, -1334181888
2304.9084, 37081, -1334181888, 37081, -1334181888
2304.9424, 37081, -1334181888, 37081, -1334181888
2304.9538, 37081, -1334181888, 37081, -1334181888
2304.9830, 37081, -1334181888, 37081, -1334181888
2305.7227, 37081, -1334181888, 37081, -1334181888
2305.7831, 37081, -1334181888, 37081, -1334181888
2305.7952, 37081, -1334181888, 37081, -1334181888
2305.8222, 37081, -1334181888, 37081, -1334181888
2305.8864, 37081, -1334181888, 37081, -1334181888
2305.9106, 37081, -1334181888, 37081, -1334181888
2305.9224, 37081, -1334181888, 37081, -1334181888
2305.9524, 37081, -1334181888, 37081, -1334181888
2306.7653, 37081, -1334181888, 37081, -1334181888
2307.0574, 37081, -1334181888, 37081, -1334181888
2307.0767, 37081, -1334181888, 37081, -1334181888
2307.0983, 37081, -1334181888, 37081, -1334181888
2307.1135, 37081, -1334181888, 37081, -1334181888
2307.1388, 37081, -1334181888, 37081, -1334181888
2307.1515, 37081, -1334181888, 37081, -1334181888
2307.1787, 37081, -1334181888, 37081, -1334181888
2307.7385, 37081, -1334181888, 37081, -1334181888
2307.8047, 37081, -1334181888, 37081, -1334181888
2307.8167, 37081, -1334181888, 37081, -1334181888
2307.8467, 37081, -1334181888, 37081, -1334181888
2307.8540, 37081, -1334181888, 37081, -1334181888
2307.8861, 37081, -1334181888, 37081, -1334181888
2307.8976, 37081, -1334181888, 37081, -1334181888
2307.9264, 37081, -1334181888, 37081, -1334181888
2308.6775, 37081, -1334181888, 37081, -1334181888
2308.7610, 37081, -1334181888, 37081, -1334181888
2308.7726, 37081, -1334181888, 37081, -1334181888
2308.7992, 37081, -1334181888, 37081, -1334181888
2308.8115, 37081, -1334181888, 37081, -1334181888
2308.8388, 37081, -1334181888, 37081, -1334181888
2308.8504, 37081, -1334181888, 37081, -1334181888
2308.8778, 37081, -1334181888, 37081, -1334181888
2309.6640, 37081, -1334181888, 37081, -1334181888
2309.7103, 37081, -1334181888, 37081, -1334181888
2309.7224, 37081, -1334181888, 37081, -1334181888
2309.7498, 37081, -1334181888, 37081, -1334181888
2309.7595, 37081, -1334181888, 37081, -1334181888
2309.7888, 37081, -1334181888, 37081, -1334181888
2309.8003, 37081, -1334181888, 37081, -1334181888
2309.8271, 37081, -1334181888, 37081, -1334181888
2310.6637, 37081, -1334181888, 37081, -1334181888
2310.7339, 37081, -1334181888, 37081, -1334181888
2310.7464, 37081, -1334181888, 37081, -1334181888
2310.7741, 37081, -1334181888, 37081, -1334181888
2310.7853, 37081, -1334181888, 37081, -1334181888
2310.8142, 37081, -1334181888, 37081, -1334181888
2310.8261, 37081, -1334181888, 37081, -1334181888
2310.8547, 37081, -1334181888, 37081, -1334181888
2311.6099, 37081, -1334181888, 37081, -1334181888
2311.6733, 37081, -1334181888, 37081, -1334181888
2311.6852, 37081, -1334181888, 37081, -1334181888
2311.7124, 37081, -1334181888, 37081, -1334181888
2311.7220, 37081, -1334181888, 37081, -1334181888
2311.7507, 37081, -1334181888, 37081, -1334181888
2311.7622, 37081, -1334181888, 37081, -1334181888
2311.7890, 37081, -1334181888, 37081, -1334181888
2312.6075, 37081, -1334181888, 37081, -1334181888
2312.6757, 37081, -1334181888, 37081, -1334181888
2312.6871, 37081, -1334181888, 37081, -1334181888
2312.7148, 37081, -1334181888, 37081, -1334181888
2312.7241, 37081, -1334181888, 37081, -1334181888
2312.7529, 37081, -1334181888, 37081, -1334181888
2312.7645, 37081, -1334181888, 37081, -1334181888
2312.7914, 37081, -1334181888, 37081, -1334181888
2313.7789, 37081, -1334181888, 37081, -1334181888
2313.9822, 37081, -1334181888, 37081, -1334181888
2314.0152, 37081, -1334181888, 37081, -1334181888
2314.0712, 37081, -1334181888, 37081, -1334181888
2314.1148, 37081, -1334181888, 37081, -1334181888
2314.1565, 37081, -1334181888, 37081, -1334181888
2314.1785, 37081, -1334181888, 37081, -1334181888
2314.2588, 37081, -1334181888, 37081, -1334181888
2315.0349, 37081, -1334181888, 37081, -1334181888
2315.0877, 37081, -1334181888, 37081, -1334181888
2315.1006, 37081, -1334181888, 37081, -1334181888
2315.1304, 37081, -1334181888, 37081, -1334181888
2315.1409, 37081, -1334181888, 37081, -1334181888
2315.1741, 37081, -1334181888, 37081, -1334181888
2315.1866, 37081, -1334181888, 37081, -1334181888
2315.2309, 37081, -1334181888, 37081, -1334181888
2315.7850, 37081, -1334181888, 37081, -1334181888
2315.8363, 37081, -1334181888, 37081, -1334181888
2315.8488, 37081, -1334181888, 37081, -1334181888
2315.8796, 37081, -1334181888, 37081, -1334181888
2315.8880, 37081, -1334181888, 37081, -1334181888
2315.9211, 37081, -1334181888, 37081, -1334181888
2315.9340, 37081, -1334181888, 37081, -1334181888
2315.9633, 37081, -1334181888, 37081, -1334181888
2316.6848, 37081, -1334181888, 37081, -1334181888
2316.7752, 37081, -1334181888, 37081, -1334181888
2316.7889, 37081, -1334181888, 37081, -1334181888
2316.8242, 37081, -1334181888, 37081, -1334181888
2316.8505, 37081, -1334181888, 37081, -1334181888
2316.9074, 37081, -1334181888, 37081, -1334181888
2316.9195, 37081, -1334181888, 37081, -1334181888
2316.9869, 37081, -1334181888, 37081, -1334181888
2317.7970, 37081, -1334181888, 37081, -1334181888
2317.9121, 37081, -1334181888, 37081, -1334181888
2317.9169, 37081, -1334181888, 37081, -1334181888
2317.9801, 37081, -1334181888, 37081, -1334181888
2318.0048, 37081, -1334181888, 37081, -1334181888
2318.0449, 37081, -1334181888, 37081, -1334181888
2318.0561, 37081, -1334181888, 37081, -1334181888
2318.1222, 37081, -1334181888, 37081, -1334181888
2318.8903, 37081, -1334181888, 37081, -1334181888
2318.9749, 37081, -1334181888, 37081, -1334181888
2318.9864, 37081, -1334181888, 37081, -1334181888
2319.0270, 37081, -1334181888, 37081, -1334181888
2319.0532, 37081, -1334181888, 37081, -1334181888
2319.1040, 37081, -1334181888, 37081, -1334181888
2319.1156, 37081, -1334181888, 37081, -1334181888
2319.1853, 37081, -1334181888, 37081, -1334181888
2319.6631, 37081, -1334181888, 37081, -1334181888
2319.7665, 37081, -1334181888, 37081, -1334181888
2319.7784, 37081, -1334181888, 37081, -1334181888
2319.8176, 37081, -1334181888, 37081, -1334181888
2319.8460, 37081, -1334181888, 37081, -1334181888
2319.8904, 37081, -1334181888, 37081, -1334181888
2319.9021, 37081, -1334181888, 37081, -1334181888
2319.9684, 37081, -1334181888, 37081, -1334181888
2320.6297, 37081, -1334181888, 37081, -1334181888
2320.7486, 37081, -1334181888, 37081, -1334181888
2320.7585, 37081, -1334181888, 37081, -1334181888
2321.7253, 37081, -1334181888, 37081, -1334181888
2321.7501, 37081, -1334181888, 37081, -1334181888
2321.7922, 37081, -1334181888, 37081, -1334181888
2321.8127, 37081, -1334181888, 37081, -1334181888
2322.6129, 37081, -1334181888, 37081, -1334181888
2322.9887, 37081, -1334181888, 37081, -1334181888
2323.0476, 37081, -1334181888, 37081, -1334181888
2323.0604, 37081, -1334181888, 37081, -1334181888
2323.0873, 37081, -1334181888, 37081, -1334181888
2323.1110, 37081, -1334181888, 37081, -1334181888
2323.1361, 37081, -1334181888, 37081, -1334181888
2323.1473, 37081, -1334181888, 37081, -1334181888
2323.1795, 37081, -1334181888, 37081, -1334181888
2323.7596, 37081, -1334181888, 37081, -1334181888
2323.7870, 37081, -1334181888, 37081, -1334181888
2323.7995, 37081, -1334181888, 37081, -1334181888
2323.8359, 37081, -1334181888, 37081, -1334181888
2323.8676, 37081, -1334181888, 37081, -1334181888
2323.9079, 37081, -1334181888, 37081, -1334181888
2323.9198, 37081, -1334181888, 37081, -1334181888
2323.9865, 37081, -1334181888, 37081, -1334181888
2324.6910, 37081, -1334181888, 37081, -1334181888
2324.7192, 37081, -1334181888, 37081, -1334181888
2324.7321, 37081, -1334181888, 37081, -1334181888
2324.7685, 37081, -1334181888, 37081, -1334181888
2324.8000, 37081, -1334181888, 37081, -1334181888
2324.8388, 37081, -1334181888, 37081, -1334181888
2324.8505, 37081, -1334181888, 37081, -1334181888
2324.9339, 37081, -1334181888, 37081, -1334181888
2325.8087, 37081, -1334181888, 37081, -1334181888
2325.9409, 37081, -1334181888, 37081, -1334181888
2325.9534, 37081, -1334181888, 37081, -1334181888
2325.9813, 37081, -1334181888, 37081, -1334181888
2326.0017, 37081, -1334181888, 37081, -1334181888
2326.0304, 37081, -1334181888, 37081, -1334181888
2326.0417, 37081, -1334181888, 37081, -1334181888
2326.0678, 37081, -1334181888, 37081, -1334181888
2326.6906, 37081, -1334181888, 37081, -1334181888
2326.7186, 37081, -1334181888, 37081, -1334181888
2326.7312, 37081, -1334181888, 37081, -1334181888
2326.7579, 37081, -1334181888, 37081, -1334181888
2326.7813, 37081, -1334181888, 37081, -1334181888
2326.8065, 37081, -1334181888, 37081, -1334181888
2326.8175, 37081, -1334181888, 37081, -1334181888
2326.8468, 37081, -1334181888, 37081, -1334181888
2327.6333, 37081, -1334181888, 37081, -1334181888
2327.7094, 37081, -1334181888, 37081, -1334181888
2327.7217, 37081, -1334181888, 37081, -1334181888
2327.7497, 37081, -1334181888, 37081, -1334181888
2327.7575, 37081, -1334181888, 37081, -1334181888
2327.7914, 37081, -1334181888, 37081, -1334181888
2327.8030, 37081, -1334181888, 37081, -1334181888
2327.8654, 37081, -1334181888, 37081, -1334181888
2328.6407, 37081, -1334181888, 37081, -1334181888
2328.7369, 37081, -1334181888, 37081, -1334181888
2328.7495, 37081, -1334181888, 37081, -1334181888
2328.7914, 37081, -1334181888, 37081, -1334181888
2328.8161, 37081, -1334181888, 37081, -1334181888
2328.8601, 37081, -1334181888, 37081, -1334181888
2328.8723, 37081, -1334181888, 37081, -1334181888
2328.9003, 37081, -1334181888, 37081, -1334181888
2329.6642, 37081, -1334181888, 37081, -1334181888
2329.6923, 37081, -1334181888, 37081, -1334181888
2329.7049, 37081, -1334181888, 37081, -1334181888
2329.7305, 37081, -1334181888, 37081, -1334181888
2329.7447, 37081, -1334181888, 37081, -1334181888
2329.7696, 37081, -1334181888, 37081, -1334181888
2329.7809, 37081, -1334181888, 37081, -1334181888
2329.8076, 37081, -1334181888, 37081, -1334181888
2331.1536, 37081, -1334181888, 37081, -1334181888
2331.2334, 37081, -1334181888, 37081, -1334181888
2331.2468, 37081, -1334181888, 37081, -1334181888
2331.3070, 37081, -1334181888, 37081, -1334181888
2331.3409, 37081, -1334181888, 37081, -1334181888
2331.3909, 37081, -1334181888, 37081, -1334181888
2331.4031, 37081, -1334181888, 37081, -1334181888
2331.4536, 37081, -1334181888, 37081, -1334181888
2331.6500, 37081, -1334181888, 37081, -1334181888
2331.7306, 37081, -1334181888, 37081, -1334181888
2331.7431, 37081, -1334181888, 37081, -1334181888
2331.7702, 37081, -1334181888, 37081, -1334181888
2331.7836, 37081, -1334181888, 37081, -1334181888
2331.8114, 37081, -1334181888, 37081, -1334181888
2331.8233, 37081, -1334181888, 37081, -1334181888
2331.8872, 37081, -1334181888, 37081, -1334181888
2333.0965, 37081, -1334181888, 37081, -1334181888
2333.1833, 37081, -1334181888, 37081, -1334181888
2333.1958, 37081, -1334181888, 37081, -1334181888
2333.2271, 37081, -1334181888, 37081, -1334181888
2333.2482, 37081, -1334181888, 37081, -1334181888
2333.2701, 37081, -1334181888, 37081, -1334181888
2333.2825, 37081, -1334181888, 37081, -1334181888
2333.3094, 37081, -1334181888, 37081, -1334181888
2334.1816, 37081, -1334181888, 37081, -1334181888
2334.1865, 37081, -1334181888, 37081, -1334181888
2334.1977, 37081, -1334181888, 37081, -1334181888
2334.2368, 37081, -1334181888, 37081, -1334181888
2334.2650, 37081, -1334181888, 37081, -1334181888
2334.3220, 37081, -1334181888, 37081, -1334181888
2334.3333, 37081, -1334181888, 37081, -1334181888
2334.3817, 37081, -1334181888, 37081, -1334181888
2335.0590, 37081, -1334181888, 37081, -1334181888
2335.1274, 37081, -1334181888, 37081, -1334181888
2335.1399, 37081, -1334181888, 37081, -1334181888
2335.1755, 37081, -1334181888, 37081, -1334181888
2335.2058, 37081, -1334181888, 37081, -1334181888
2335.2540, 37081, -1334181888, 37081, -1334181888
2335.2655, 37081, -1334181888, 37081, -1334181888
2335.2897, 37081, -1334181888, 37081, -1334181888
2336.0137, 37081, -1334181888, 37081, -1334181888
2336.0643, 37081, -1334181888, 37081, -1334181888
2336.0771, 37081, -1334181888, 37081, -1334181888
2336.1063, 37081, -1334181888, 37081, -1334181888
2336.1125, 37081, -1334181888, 37081, -1334181888
2336.1482, 37081, -1334181888, 37081, -1334181888
2336.1593, 37081, -1334181888, 37081, -1334181888
2336.2029, 37081, -1334181888, 37081, -1334181888
2337.0753, 37081, -1334181888, 37081, -1334181888
2337.1002, 37081, -1334181888, 37081, -1334181888
2337.1114, 37081, -1334181888, 37081, -1334181888
2337.1397, 37081, -1334181888, 37081, -1334181888
2337.1483, 37081, -1334181888, 37081, -1334181888
2337.1849, 37081, -1334181888, 37081, -1334181888
2337.1964, 37081, -1334181888, 37081, -1334181888
2337.2219, 37081, -1334181888, 37081, -1334181888
2338.1282, 37081, -1334181888, 37081, -1334181888
2338.1734, 37081, -1334181888, 37081, -1334181888
2338.1855, 37081, -1334181888, 37081, -1334181888
2338.2142, 37081, -1334181888, 37081, -1334181888
2338.2321, 37081, -1334181888, 37081, -1334181888
2338.2917, 37081, -1334181888, 37081, -1334181888
2338.3036, 37081, -1334181888, 37081, -1334181888
2338.3323, 37081, -1334181888, 37081, -1334181888
2338.7668, 37081, -1334181888, 37081, -1334181888
2338.8327, 37081, -1334181888, 37081, -1334181888
2338.8443, 37081, -1334181888, 37081, -1334181888
2338.8721, 37081, -1334181888, 37081, -1334181888
2338.8844, 37081, -1334181888, 37081, -1334181888
2338.9154, 37081, -1334181888, 37081, -1334181888
2338.9268, 37081, -1334181888, 37081, -1334181888
2338.9558, 37081, -1334181888, 37081, -1334181888
2339.9477, 37081, -1334181888, 37081, -1334181888
2340.0147, 37081, -1334181888, 37081, -1334181888
2340.0268, 37081, -1334181888, 37081, -1334181888
2340.0566, 37081, -1334181888, 37081, -1334181888
2340.0668, 37081, -1334181888, 37081, -1334181888
2340.1047, 37081, -1334181888, 37081, -1334181888
2340.1172, 37081, -1334181888, 37081, -1334181888
2340.1479, 37081, -1334181888, 37081, -1334181888
2340.9211, 37081, -1334181888, 37081, -1334181888
2340.9732, 37081, -1334181888, 37081, -1334181888
2340.9846, 37081, -1334181888, 37081, -1334181888
2341.0132, 37081, -1334181888, 37081, -1334181888
2341.0231, 37081, -1334181888, 37081, -1334181888
2341.0565, 37081, -1334181888, 37081, -1334181888
2341.0681, 37081, -1334181888, 37081, -1334181888
2341.0958, 37081, -1334181888, 37081, -1334181888
2342.0723, 37081, -1334181888, 37081, -1334181888
2342.0752, 37081, -1334181888, 37081, -1334181888
2342.0889, 37081, -1334181888, 37081, -1334181888
2342.1190, 37081, -1334181888, 37081, -1334181888
2342.1315, 37081, -1334181888, 37081, -1334181888
2342.1912, 37081, -1334181888, 37081, -1334181888
2342.2028, 37081, -1334181888, 37081, -1334181888
2342.2286, 37081, -1334181888, 37081, -1334181888
2342.9715, 37081, -1334181888, 37081, -1334181888
2343.0162, 37081, -1334181888, 37081, -1334181888
2343.0279, 37081, -1334181888, 37081, -1334181888
2343.0553, 37081, -1334181888, 37081, -1334181888
2343.0661, 37081, -1334181888, 37081, -1334181888
2343.0976, 37081, -1334181888, 37081, -1334181888
2343.1083, 37081, -1334181888, 37081, -1334181888
2343.1359, 37081, -1334181888, 37081, -1334181888
2343.8857, 37081, -1334181888, 37081, -1334181888
2343.9420, 37081, -1334181888, 37081, -1334181888
2343.9546, 37081, -1334181888, 37081, -1334181888
2343.9850, 37081, -1334181888, 37081, -1334181888
2343.9935, 37081, -1334181888, 37081, -1334181888
2344.0291, 37081, -1334181888, 37081, -1334181888
2344.0409, 37081, -1334181888, 37081, -1334181888
2344.0691, 37081, -1334181888, 37081, -1334181888
2344.8439, 37081, -1334181888, 37081, -1334181888
2344.8936, 37081, -1334181888, 37081, -1334181888
2344.9063, 37081, -1334181888, 37081, -1334181888
2344.9340, 37081, -1334181888, 37081, -1334181888
2344.9455, 37081, -1334181888, 37081, -1334181888
2344.9741, 37081, -1334181888, 37081, -1334181888
2344.9854, 37081, -1334181888, 37081, -1334181888
2345.0127, 37081, -1334181888, 37081, -1334181888
2345.8187, 37081, -1334181888, 37081, -1334181888
2345.9205, 37081, -1334181888, 37081, -1334181888
2345.9319, 37081, -1334181888, 37081, -1334181888
2345.9625, 37081, -1334181888, 37081, -1334181888
2345.9697, 37081, -1334181888, 37081, -1334181888
2346.0111, 37081, -1334181888, 37081, -1334181888
2346.0224, 37081, -1334181888, 37081, -1334181888
2346.0487, 37081, -1334181888, 37081, -1334181888
2346.7726, 37081, -1334181888, 37081, -1334181888
2346.8153, 37081, -1334181888, 37081, -1334181888
2346.8264, 37081, -1334181888, 37081, -1334181888
2346.8558, 37081, -1334181888, 37081, -1334181888
2346.8630, 37081, -1334181888, 37081, -1334181888
2346.8935, 37081, -1334181888, 37081, -1334181888
2346.9040, 37081, -1334181888, 37081, -1334181888
2346.9324, 37081, -1334181888, 37081, -1334181888
2347.7575, 37081, -1334181888, 37081, -1334181888
2347.8253, 37081, -1334181888, 37081, -1334181888
2347.8377, 37081, -1334181888, 37081, -1334181888
2347.8656, 37081, -1334181888, 37081, -1334181888
2347.8779, 37081, -1334181888, 37081, -1334181888
2347.9066, 37081, -1334181888, 37081, -1334181888
2347.9180, 37081, -1334181888, 37081, -1334181888
2347.9469, 37081, -1334181888, 37081, -1334181888
2348.7578, 37081, -1334181888, 37081, -1334181888
2348.8046, 37081, -1334181888, 37081, -1334181888
2348.8175, 37081, -1334181888, 37081, -1334181888
2348.8478, 37081, -1334181888, 37081, -1334181888
2348.8590, 37081, -1334181888, 37081, -1334181888
2348.8913, 37081, -1334181888, 37081, -1334181888
2348.9027, 37081, -1334181888, 37081, -1334181888
2348.9327, 37081, -1334181888, 37081, -1334181888
2349.7053, 37081, -1334181888, 37081, -1334181888
2349.7743, 37081, -1334181888, 37081, -1334181888
2349.7879, 37081, -1334181888, 37081, -1334181888
2349.8179, 37081, -1334181888, 37081, -1334181888
2349.8283, 37081, -1334181888, 37081, -1334181888
2349.8670, 37081, -1334181888, 37081, -1334181888
2349.8788, 37081, -1334181888, 37081, -1334181888
2349.9073, 37081, -1334181888, 37081, -1334181888
2350.7170, 37081, -1334181888, 37081, -1334181888
2350.7914, 37081, -1334181888, 37081, -1334181888
2350.8054, 37081, -1334181888, 37081, -1334181888
2350.8386, 37081, -1334181888, 37081, -1334181888
2350.8493, 37081, -1334181888, 37081, -1334181888
2350.8835, 37081, -1334181888, 37081, -1334181888
2350.8954, 37081, -1334181888, 37081, -1334181888
2350.9265, 37081, -1334181888, 37081, -1334181888
2351.6834, 37081, -1334181888, 37081, -1334181888
2351.7655, 37081, -1334181888, 37081, -1334181888
2351.7792, 37081, -1334181888, 37081, -1334181888
2351.8088, 37081, -1334181888, 37081, -1334181888
2351.8198, 37081, -1334181888, 37081, -1334181888
2351.8519, 37081, -1334181888, 37081, -1334181888
2351.8636, 37081, -1334181888, 37081, -1334181888
2351.8921, 37081, -1334181888, 37081, -1334181888
2352.6699, 37081, -1334181888, 37081, -1334181888
2352.7632, 37081, -1334181888, 37081, -1334181888
2352.7770, 37081, -1334181888, 37081, -1334181888
2352.8101, 37081, -1334181888, 37081, -1334181888
2352.8216, 37081, -1334181888, 37081, -1334181888
2352.8633, 37081, -1334181888, 37081, -1334181888
2352.8754, 37081, -1334181888, 37081, -1334181888
2352.9056, 37081, -1334181888, 37081, -1334181888
2353.6535, 37081, -1334181888, 37081, -1334181888
2353.7311, 37081, -1334181888, 37081, -1334181888
2353.7447, 37081, -1334181888, 37081, -1334181888
2353.7743, 37081, -1334181888, 37081, -1334181888
2353.7861, 37081, -1334181888, 37081, -1334181888
2353.8162, 37081, -1334181888, 37081, -1334181888
2353.8279, 37081, -1334181888, 37081, -1334181888
2353.9171, 37081, -1334181888, 37081, -1334181888
2354.8566, 37081, -1334181888, 37081, -1334181888
2354.9133, 37081, -1334181888, 37081, -1334181888
2354.9287, 37081, -1334181888, 37081, -1334181888
2354.9637, 37081, -1334181888, 37081, -1334181888
2354.9715, 37081, -1334181888, 37081, -1334181888
2355.0365, 37081, -1334181888, 37081, -1334181888
2355.0490, 37081, -1334181888, 37081, -1334181888
2355.0799, 37081, -1334181888, 37081, -1334181888
2355.7507, 37081, -1334181888, 37081, -1334181888
2355.8033, 37081, -1334181888, 37081, -1334181888
2355.8089, 37081, -1334181888, 37081, -1334181888
2355.8308, 37081, -1334181888, 37081, -1334181888
2355.8691, 37081, -1334181888, 37081, -1334181888
2355.8690, 37081, -1334181888, 37081, -1334181888
2355.8859, 37081, -1334181888, 37081, -1334181888
2355.9152, 37081, -1334181888, 37081, -1334181888
2356.6004, 37081, -1334181888, 37081, -1334181888
2356.6707, 37081, -1334181888, 37081, -1334181888
2356.6773, 37081, -1334181888, 37081, -1334181888
2356.6976, 37081, -1334181888, 37081, -1334181888
2356.7545, 37081, -1334181888, 37081, -1334181888
2356.7668, 37081, -1334181888, 37081, -1334181888
2356.7801, 37081, -1334181888, 37081, -1334181888
2356.8112, 37081, -1334181888, 37081, -1334181888
2357.6749, 37081, -1334181888, 37081, -1334181888
2357.7216, 37081, -1334181888, 37081, -1334181888
2357.7275, 37081, -1334181888, 37081, -1334181888
2357.7486, 37081, -1334181888, 37081, -1334181888
2357.7672, 37081, -1334181888, 37081, -1334181888
2357.8090, 37081, -1334181888, 37081, -1334181888
2357.8217, 37081, -1334181888, 37081, -1334181888
2357.8891, 37081, -1334181888, 37081, -1334181888
2359.0953, 37081, -1334181888, 37081, -1334181888
2359.1103, 37081, -1334181888, 37081, -1334181888
2359.1219, 37081, -1334181888, 37081, -1334181888
2359.1560, 37081, -1334181888, 37081, -1334181888
2359.1906, 37081, -1334181888, 37081, -1334181888
2359.2577, 37081, -1334181888, 37081, -1334181888
2359.2682, 37081, -1334181888, 37081, -1334181888
2359.2840, 37081, -1334181888, 37081, -1334181888
2359.9533, 37081, -1334181888, 37081, -1334181888
2360.0427, 37081, -1334181888, 37081, -1334181888
2360.0547, 37081, -1334181888, 37081, -1334181888
2360.0945, 37081, -1334181888, 37081, -1334181888
2360.1269, 37081, -1334181888, 37081, -1334181888
2360.1664, 37081, -1334181888, 37081, -1334181888
2360.1789, 37081, -1334181888, 37081, -1334181888
2360.2120, 37081, -1334181888, 37081, -1334181888
2360.9111, 37081, -1334181888, 37081, -1334181888
2361.0016, 37081, -1334181888, 37081, -1334181888
2361.0137, 37081, -1334181888, 37081, -1334181888
2361.0540, 37081, -1334181888, 37081, -1334181888
2361.0868, 37081, -1334181888, 37081, -1334181888
2361.1274, 37081, -1334181888, 37081, -1334181888
2361.1400, 37081, -1334181888, 37081, -1334181888
2361.1731, 37081, -1334181888, 37081, -1334181888
2361.9255, 37081, -1334181888, 37081, -1334181888
2361.9351, 37081, -1334181888, 37081, -1334181888
2361.9470, 37081, -1334181888, 37081, -1334181888
2361.9861, 37081, -1334181888, 37081, -1334181888
2362.0005, 37081, -1334181888, 37081, -1334181888
2362.0394, 37081, -1334181888, 37081, -1334181888
2362.0507, 37081, -1334181888, 37081, -1334181888
2362.0808, 37081, -1334181888, 37081, -1334181888
2362.7802, 37081, -1334181888, 37081, -1334181888
2362.7990, 37081, -1334181888, 37081, -1334181888
2362.8107, 37081, -1334181888, 37081, -1334181888
2362.8485, 37081, -1334181888, 37081, -1334181888
2362.8625, 37081, -1334181888, 37081, -1334181888
2362.9006, 37081, -1334181888, 37081, -1334181888
2362.9118, 37081, -1334181888, 37081, -1334181888
2362.9416, 37081, -1334181888, 37081, -1334181888
2363.6708, 37081, -1334181888, 37081, -1334181888
2363.6831, 37081, -1334181888, 37081, -1334181888
2363.6949, 37081, -1334181888, 37081, -1334181888
2363.7341, 37081, -1334181888, 37081, -1334181888
2363.7475, 37081, -1334181888, 37081, -1334181888
2363.7855, 37081, -1334181888, 37081, -1334181888
2363.7967, 37081, -1334181888, 37081, -1334181888
2363.8272, 37081, -1334181888, 37081, -1334181888
2364.6407, 37081, -1334181888, 37081, -1334181888
2364.7104, 37081, -1334181888, 37081, -1334181888
2364.7222, 37081, -1334181888, 37081, -1334181888
2364.7801, 37081, -1334181888, 37081, -1334181888
